% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
7252 +2.560144815e-04 +2.560144815e-04 -4.758974399e+01 -4.758974399e+01 -3.4049e+00 +2.1891e+00 -1.5078e+00 +2.6746e+00 +3.7090e+00 +1.6509e+00 +2.3580e+00 +2.7915e+00 -1.4963e+00 +1.7402e+00 +1.9613e+00 -3.1858e+00 -7.4121e-01 -1.3875e+00 -9.5875e-02 -2.1474e+00 -2.8765e+00 +6.8219e-01 -1.6602e+00 -3.6295e+00
7268 +2.490872589e-04 +2.490872589e-04 -4.758975091e+01 -4.758975091e+01 -3.4048e+00 +2.1892e+00 -1.5077e+00 +2.6747e+00 +3.7088e+00 +1.6509e+00 +2.3579e+00 +2.7916e+00 -1.4963e+00 +1.7403e+00 +1.9613e+00 -3.1858e+00 -7.4104e-01 -1.3874e+00 -9.5849e-02 -2.1473e+00 -2.8765e+00 +6.8237e-01 -1.6604e+00 -3.6295e+00
7285 +2.438797032e-04 +2.438797032e-04 -4.758975612e+01 -4.758975612e+01 -3.4048e+00 +2.1892e+00 -1.5078e+00 +2.6746e+00 +3.7089e+00 +1.6509e+00 +2.3579e+00 +2.7915e+00 -1.4963e+00 +1.7402e+00 +1.9613e+00 -3.1859e+00 -7.4098e-01 -1.3874e+00 -9.5819e-02 -2.1475e+00 -2.8765e+00 +6.8229e-01 -1.6604e+00 -3.6297e+00
7321 +2.362827019e-04 +2.362827019e-04 -4.758976372e+01 -4.758976372e+01 -3.4048e+00 +2.1891e+00 -1.5077e+00 +2.6747e+00 +3.7089e+00 +1.6509e+00 +2.3579e+00 +2.7914e+00 -1.4964e+00 +1.7402e+00 +1.9612e+00 -3.1859e+00 -7.4089e-01 -1.3873e+00 -9.5869e-02 -2.1474e+00 -2.8765e+00 +6.8220e-01 -1.6605e+00 -3.6298e+00
7324 +2.322451038e-04 +2.322451038e-04 -4.758976775e+01 -4.758976775e+01 -3.4048e+00 +2.1892e+00 -1.5077e+00 +2.6748e+00 +3.7089e+00 +1.6509e+00 +2.3579e+00 +2.7914e+00 -1.4964e+00 +1.7401e+00 +1.9612e+00 -3.1859e+00 -7.4095e-01 -1.3874e+00 -9.5876e-02 -2.1474e+00 -2.8765e+00 +6.8219e-01 -1.6605e+00 -3.6298e+00
7332 +2.222061735e-04 +2.222061735e-04 -4.758977779e+01 -4.758977779e+01 -3.4048e+00 +2.1892e+00 -1.5077e+00 +2.6749e+00 +3.7089e+00 +1.6510e+00 +2.3579e+00 +2.7914e+00 -1.4964e+00 +1.7400e+00 +1.9612e+00 -3.1858e+00 -7.4099e-01 -1.3874e+00 -9.5835e-02 -2.1474e+00 -2.8765e+00 +6.8219e-01 -1.6606e+00 -3.6299e+00
7384 +2.181776159e-04 +2.181776159e-04 -4.758978182e+01 -4.758978182e+01 -3.4047e+00 +2.1893e+00 -1.5078e+00 +2.6748e+00 +3.7088e+00 +1.6509e+00 +2.3578e+00 +2.7914e+00 -1.4964e+00 +1.7400e+00 +1.9613e+00 -3.1858e+00 -7.4106e-01 -1.3875e+00 -9.5987e-02 -2.1475e+00 -2.8765e+00 +6.8212e-01 -1.6606e+00 -3.6299e+00
7390 +2.082794358e-04 +2.082794358e-04 -4.758979172e+01 -4.758979172e+01 -3.4047e+00 +2.1892e+00 -1.5077e+00 +2.6749e+00 +3.7089e+00 +1.6509e+00 +2.3578e+00 +2.7914e+00 -1.4964e+00 +1.7399e+00 +1.9612e+00 -3.1858e+00 -7.4098e-01 -1.3875e+00 -9.5975e-02 -2.1474e+00 -2.8765e+00 +6.8217e-01 -1.6606e+00 -3.6299e+00
7394 +2.034116558e-04 +2.034116558e-04 -4.758979659e+01 -4.758979659e+01 -3.4047e+00 +2.1892e+00 -1.5076e+00 +2.6749e+00 +3.7089e+00 +1.6509e+00 +2.3578e+00 +2.7914e+00 -1.4963e+00 +1.7399e+00 +1.9612e+00 -3.1858e+00 -7.4095e-01 -1.3875e+00 -9.5926e-02 -2.1474e+00 -2.8765e+00 +6.8215e-01 -1.6607e+00 -3.6299e+00
7410 +1.979385790e-04 +1.979385790e-04 -4.758980206e+01 -4.758980206e+01 -3.4048e+00 +2.1893e+00 -1.5076e+00 +2.6750e+00 +3.7089e+00 +1.6508e+00 +2.3578e+00 +2.7914e+00 -1.4963e+00 +1.7398e+00 +1.9612e+00 -3.1858e+00 -7.4091e-01 -1.3875e+00 -9.5890e-02 -2.1474e+00 -2.8765e+00 +6.8212e-01 -1.6608e+00 -3.6301e+00
7436 +1.925719688e-04 +1.925719688e-04 -4.758980743e+01 -4.758980743e+01 -3.4047e+00 +2.1892e+00 -1.5076e+00 +2.6750e+00 +3.7088e+00 +1.6507e+00 +2.3577e+00 +2.7913e+00 -1.4963e+00 +1.7397e+00 +1.9611e+00 -3.1858e+00 -7.4087e-01 -1.3875e+00 -9.5610e-02 -2.1475e+00 -2.8766e+00 +6.8210e-01 -1.6607e+00 -3.6303e+00
7439 +1.850038289e-04 +1.850038289e-04 -4.758981500e+01 -4.758981500e+01 -3.4047e+00 +2.1892e+00 -1.5076e+00 +2.6750e+00 +3.7089e+00 +1.6507e+00 +2.3577e+00 +2.7913e+00 -1.4962e+00 +1.7397e+00 +1.9611e+00 -3.1858e+00 -7.4083e-01 -1.3875e+00 -9.5672e-02 -2.1475e+00 -2.8766e+00 +6.8202e-01 -1.6608e+00 -3.6302e+00
7509 +1.781068659e-04 +1.781068659e-04 -4.758982189e+01 -4.758982189e+01 -3.4048e+00 +2.1892e+00 -1.5075e+00 +2.6752e+00 +3.7088e+00 +1.6506e+00 +2.3577e+00 +2.7913e+00 -1.4963e+00 +1.7398e+00 +1.9608e+00 -3.1856e+00 -7.4067e-01 -1.3875e+00 -9.5643e-02 -2.1475e+00 -2.8766e+00 +6.8214e-01 -1.6609e+00 -3.6303e+00
7514 +1.716080683e-04 +1.716080683e-04 -4.758982839e+01 -4.758982839e+01 -3.4048e+00 +2.1892e+00 -1.5075e+00 +2.6753e+00 +3.7088e+00 +1.6507e+00 +2.3577e+00 +2.7914e+00 -1.4962e+00 +1.7398e+00 +1.9608e+00 -3.1856e+00 -7.4064e-01 -1.3875e+00 -9.5604e-02 -2.1475e+00 -2.8766e+00 +6.8220e-01 -1.6608e+00 -3.6303e+00
7527 +1.693770783e-04 +1.693770783e-04 -4.758983062e+01 -4.758983062e+01 -3.4047e+00 +2.1892e+00 -1.5075e+00 +2.6754e+00 +3.7088e+00 +1.6507e+00 +2.3577e+00 +2.7914e+00 -1.4962e+00 +1.7398e+00 +1.9607e+00 -3.1855e+00 -7.4063e-01 -1.3875e+00 -9.5521e-02 -2.1475e+00 -2.8766e+00 +6.8211e-01 -1.6609e+00 -3.6303e+00
7574 +1.627617614e-04 +1.627617614e-04 -4.758983724e+01 -4.758983724e+01 -3.4047e+00 +2.1892e+00 -1.5075e+00 +2.6755e+00 +3.7088e+00 +1.6505e+00 +2.3577e+00 +2.7915e+00 -1.4961e+00 +1.7397e+00 +1.9607e+00 -3.1856e+00 -7.4060e-01 -1.3875e+00 -9.5491e-02 -2.1477e+00 -2.8766e+00 +6.8202e-01 -1.6610e+00 -3.6303e+00
7582 +1.591639358e-04 +1.591639358e-04 -4.758984084e+01 -4.758984084e+01 -3.4047e+00 +2.1892e+00 -1.5075e+00 +2.6755e+00 +3.7089e+00 +1.6505e+00 +2.3576e+00 +2.7915e+00 -1.4961e+00 +1.7397e+00 +1.9607e+00 -3.1856e+00 -7.4055e-01 -1.3875e+00 -9.5565e-02 -2.1476e+00 -2.8766e+00 +6.8198e-01 -1.6610e+00 -3.6304e+00
7604 +1.564246755e-04 +1.564246755e-04 -4.758984358e+01 -4.758984358e+01 -3.4047e+00 +2.1892e+00 -1.5075e+00 +2.6755e+00 +3.7089e+00 +1.6505e+00 +2.3576e+00 +2.7916e+00 -1.4961e+00 +1.7397e+00 +1.9607e+00 -3.1855e+00 -7.4041e-01 -1.3875e+00 -9.5499e-02 -2.1476e+00 -2.8766e+00 +6.8201e-01 -1.6611e+00 -3.6304e+00
7682 +1.509761933e-04 +1.509761933e-04 -4.758984902e+01 -4.758984902e+01 -3.4047e+00 +2.1893e+00 -1.5078e+00 +2.6756e+00 +3.7089e+00 +1.6507e+00 +2.3576e+00 +2.7916e+00 -1.4960e+00 +1.7396e+00 +1.9608e+00 -3.1854e+00 -7.4009e-01 -1.3875e+00 -9.5321e-02 -2.1477e+00 -2.8765e+00 +6.8199e-01 -1.6612e+00 -3.6301e+00
7704 +1.473362039e-04 +1.473362039e-04 -4.758985266e+01 -4.758985266e+01 -3.4047e+00 +2.1893e+00 -1.5079e+00 +2.6759e+00 +3.7089e+00 +1.6505e+00 +2.3575e+00 +2.7917e+00 -1.4958e+00 +1.7395e+00 +1.9608e+00 -3.1854e+00 -7.3980e-01 -1.3874e+00 -9.5121e-02 -2.1478e+00 -2.8765e+00 +6.8194e-01 -1.6613e+00 -3.6301e+00
7725 +1.444323522e-04 +1.444323522e-04 -4.758985557e+01 -4.758985557e+01 -3.4047e+00 +2.1893e+00 -1.5080e+00 +2.6760e+00 +3.7089e+00 +1.6506e+00 +2.3575e+00 +2.7920e+00 -1.4957e+00 +1.7393e+00 +1.9607e+00 -3.1853e+00 -7.3966e-01 -1.3874e+00 -9.4947e-02 -2.1478e+00 -2.8765e+00 +6.8194e-01 -1.6615e+00 -3.6302e+00
7758 +1.378106431e-04 +1.378106431e-04 -4.758986219e+01 -4.758986219e+01 -3.4046e+00 +2.1893e+00 -1.5081e+00 +2.6765e+00 +3.7089e+00 +1.6507e+00 +2.3575e+00 +2.7920e+00 -1.4955e+00 +1.7392e+00 +1.9605e+00 -3.1853e+00 -7.3933e-01 -1.3874e+00 -9.4858e-02 -2.1479e+00 -2.8765e+00 +6.8197e-01 -1.6616e+00 -3.6302e+00
7773 +1.335272515e-04 +1.335272515e-04 -4.758986647e+01 -4.758986647e+01 -3.4045e+00 +2.1894e+00 -1.5081e+00 +2.6767e+00 +3.7089e+00 +1.6506e+00 +2.3574e+00 +2.7920e+00 -1.4953e+00 +1.7392e+00 +1.9605e+00 -3.1851e+00 -7.3908e-01 -1.3874e+00 -9.4674e-02 -2.1479e+00 -2.8765e+00 +6.8196e-01 -1.6618e+00 -3.6302e+00
7805 +1.279151064e-04 +1.279151064e-04 -4.758987208e+01 -4.758987208e+01 -3.4045e+00 +2.1893e+00 -1.5080e+00 +2.6765e+00 +3.7088e+00 +1.6505e+00 +2.3574e+00 +2.7920e+00 -1.4954e+00 +1.7393e+00 +1.9606e+00 -3.1852e+00 -7.3953e-01 -1.3875e+00 -9.4867e-02 -2.1479e+00 -2.8765e+00 +6.8211e-01 -1.6617e+00 -3.6301e+00
7895 +1.225424998e-04 +1.225424998e-04 -4.758987746e+01 -4.758987746e+01 -3.4045e+00 +2.1894e+00 -1.5080e+00 +2.6768e+00 +3.7089e+00 +1.6506e+00 +2.3572e+00 +2.7921e+00 -1.4954e+00 +1.7392e+00 +1.9605e+00 -3.1851e+00 -7.3921e-01 -1.3874e+00 -9.4441e-02 -2.1481e+00 -2.8764e+00 +6.8225e-01 -1.6620e+00 -3.6301e+00
7945 +1.198987518e-04 +1.198987518e-04 -4.758988010e+01 -4.758988010e+01 -3.4045e+00 +2.1894e+00 -1.5080e+00 +2.6767e+00 +3.7090e+00 +1.6507e+00 +2.3572e+00 +2.7920e+00 -1.4953e+00 +1.7391e+00 +1.9605e+00 -3.1852e+00 -7.3935e-01 -1.3874e+00 -9.4380e-02 -2.1481e+00 -2.8765e+00 +6.8218e-01 -1.6619e+00 -3.6300e+00
7961 +1.166994170e-04 +1.166994170e-04 -4.758988330e+01 -4.758988330e+01 -3.4044e+00 +2.1894e+00 -1.5081e+00 +2.6768e+00 +3.7090e+00 +1.6507e+00 +2.3572e+00 +2.7920e+00 -1.4952e+00 +1.7391e+00 +1.9605e+00 -3.1852e+00 -7.3926e-01 -1.3875e+00 -9.4327e-02 -2.1481e+00 -2.8765e+00 +6.8215e-01 -1.6620e+00 -3.6300e+00
7987 +1.136214282e-04 +1.136214282e-04 -4.758988638e+01 -4.758988638e+01 -3.4044e+00 +2.1894e+00 -1.5080e+00 +2.6769e+00 +3.7090e+00 +1.6506e+00 +2.3572e+00 +2.7920e+00 -1.4952e+00 +1.7390e+00 +1.9605e+00 -3.1851e+00 -7.3925e-01 -1.3875e+00 -9.4236e-02 -2.1481e+00 -2.8765e+00 +6.8215e-01 -1.6621e+00 -3.6299e+00
8003 +1.111874798e-04 +1.111874798e-04 -4.758988881e+01 -4.758988881e+01 -3.4044e+00 +2.1894e+00 -1.5081e+00 +2.6769e+00 +3.7090e+00 +1.6506e+00 +2.3572e+00 +2.7919e+00 -1.4952e+00 +1.7390e+00 +1.9605e+00 -3.1851e+00 -7.3927e-01 -1.3875e+00 -9.4215e-02 -2.1481e+00 -2.8766e+00 +6.8220e-01 -1.6620e+00 -3.6299e+00
8034 +1.052472726e-04 +1.052472726e-04 -4.758989475e+01 -4.758989475e+01 -3.4043e+00 +2.1894e+00 -1.5081e+00 +2.6768e+00 +3.7090e+00 +1.6506e+00 +2.3572e+00 +2.7919e+00 -1.4953e+00 +1.7390e+00 +1.9606e+00 -3.1851e+00 -7.3950e-01 -1.3876e+00 -9.4424e-02 -2.1480e+00 -2.8766e+00 +6.8220e-01 -1.6620e+00 -3.6300e+00
8036 +1.036991105e-04 +1.036991105e-04 -4.758989630e+01 -4.758989630e+01 -3.4044e+00 +2.1894e+00 -1.5081e+00 +2.6770e+00 +3.7090e+00 +1.6506e+00 +2.3571e+00 +2.7919e+00 -1.4952e+00 +1.7390e+00 +1.9605e+00 -3.1851e+00 -7.3933e-01 -1.3876e+00 -9.4272e-02 -2.1480e+00 -2.8765e+00 +6.8225e-01 -1.6620e+00 -3.6300e+00
8077 +1.004573696e-04 +1.004573696e-04 -4.758989954e+01 -4.758989954e+01 -3.4043e+00 +2.1894e+00 -1.5081e+00 +2.6770e+00 +3.7089e+00 +1.6506e+00 +2.3572e+00 +2.7919e+00 -1.4950e+00 +1.7389e+00 +1.9605e+00 -3.1851e+00 -7.3909e-01 -1.3877e+00 -9.4257e-02 -2.1480e+00 -2.8766e+00 +6.8225e-01 -1.6620e+00 -3.6301e+00
8087 +9.945422781e-05 +9.945422781e-05 -4.758990055e+01 -4.758990055e+01 -3.4043e+00 +2.1894e+00 -1.5081e+00 +2.6770e+00 +3.7089e+00 +1.6506e+00 +2.3572e+00 +2.7918e+00 -1.4950e+00 +1.7389e+00 +1.9604e+00 -3.1851e+00 -7.3914e-01 -1.3877e+00 -9.4326e-02 -2.1480e+00 -2.8766e+00 +6.8230e-01 -1.6620e+00 -3.6301e+00
8097 +9.524211411e-05 +9.524211411e-05 -4.758990476e+01 -4.758990476e+01 -3.4043e+00 +2.1894e+00 -1.5081e+00 +2.6770e+00 +3.7090e+00 +1.6506e+00 +2.3572e+00 +2.7918e+00 -1.4950e+00 +1.7389e+00 +1.9605e+00 -3.1852e+00 -7.3914e-01 -1.3877e+00 -9.4288e-02 -2.1480e+00 -2.8766e+00 +6.8230e-01 -1.6621e+00 -3.6301e+00
8135 +9.326421839e-05 +9.326421839e-05 -4.758990674e+01 -4.758990674e+01 -3.4043e+00 +2.1894e+00 -1.5081e+00 +2.6770e+00 +3.7090e+00 +1.6507e+00 +2.3572e+00 +2.7917e+00 -1.4950e+00 +1.7389e+00 +1.9605e+00 -3.1851e+00 -7.3906e-01 -1.3877e+00 -9.4296e-02 -2.1480e+00 -2.8765e+00 +6.8232e-01 -1.6621e+00 -3.6301e+00
8142 +8.928925810e-05 +8.928925810e-05 -4.758991071e+01 -4.758991071e+01 -3.4041e+00 +2.1895e+00 -1.5082e+00 +2.6773e+00 +3.7090e+00 +1.6508e+00 +2.3571e+00 +2.7917e+00 -1.4947e+00 +1.7388e+00 +1.9605e+00 -3.1851e+00 -7.3881e-01 -1.3877e+00 -9.4029e-02 -2.1481e+00 -2.8766e+00 +6.8233e-01 -1.6622e+00 -3.6301e+00
8160 +8.890803878e-05 +8.890803878e-05 -4.758991109e+01 -4.758991109e+01 -3.4041e+00 +2.1895e+00 -1.5081e+00 +2.6772e+00 +3.7090e+00 +1.6508e+00 +2.3571e+00 +2.7917e+00 -1.4948e+00 +1.7388e+00 +1.9605e+00 -3.1851e+00 -7.3882e-01 -1.3876e+00 -9.4129e-02 -2.1481e+00 -2.8767e+00 +6.8231e-01 -1.6622e+00 -3.6301e+00
8192 +8.678558650e-05 +8.678558650e-05 -4.758991321e+01 -4.758991321e+01 -3.4041e+00 +2.1895e+00 -1.5081e+00 +2.6772e+00 +3.7089e+00 +1.6508e+00 +2.3572e+00 +2.7917e+00 -1.4950e+00 +1.7388e+00 +1.9605e+00 -3.1851e+00 -7.3904e-01 -1.3876e+00 -9.4253e-02 -2.1481e+00 -2.8767e+00 +6.8232e-01 -1.6620e+00 -3.6301e+00
8218 +8.394401925e-05 +8.394401925e-05 -4.758991606e+01 -4.758991606e+01 -3.4041e+00 +2.1895e+00 -1.5083e+00 +2.6774e+00 +3.7089e+00 +1.6508e+00 +2.3571e+00 +2.7916e+00 -1.4949e+00 +1.7387e+00 +1.9605e+00 -3.1851e+00 -7.3896e-01 -1.3876e+00 -9.4160e-02 -2.1481e+00 -2.8767e+00 +6.8246e-01 -1.6621e+00 -3.6302e+00
8243 +8.305794275e-05 +8.305794275e-05 -4.758991694e+01 -4.758991694e+01 -3.4041e+00 +2.1895e+00 -1.5082e+00 +2.6774e+00 +3.7089e+00 +1.6509e+00 +2.3571e+00 +2.7916e+00 -1.4949e+00 +1.7386e+00 +1.9605e+00 -3.1851e+00 -7.3899e-01 -1.3876e+00 -9.4116e-02 -2.1480e+00 -2.8767e+00 +6.8246e-01 -1.6621e+00 -3.6303e+00
8261 +8.057555444e-05 +8.057555444e-05 -4.758991942e+01 -4.758991942e+01 -3.4041e+00 +2.1895e+00 -1.5082e+00 +2.6774e+00 +3.7089e+00 +1.6508e+00 +2.3571e+00 +2.7916e+00 -1.4950e+00 +1.7386e+00 +1.9605e+00 -3.1852e+00 -7.3901e-01 -1.3876e+00 -9.4135e-02 -2.1480e+00 -2.8767e+00 +6.8251e-01 -1.6621e+00 -3.6303e+00
8264 +7.872564004e-05 +7.872564004e-05 -4.758992127e+01 -4.758992127e+01 -3.4041e+00 +2.1895e+00 -1.5082e+00 +2.6774e+00 +3.7089e+00 +1.6509e+00 +2.3571e+00 +2.7916e+00 -1.4950e+00 +1.7386e+00 +1.9605e+00 -3.1852e+00 -7.3906e-01 -1.3877e+00 -9.4133e-02 -2.1480e+00 -2.8768e+00 +6.8249e-01 -1.6620e+00 -3.6303e+00
8276 +7.727771327e-05 +7.727771327e-05 -4.758992272e+01 -4.758992272e+01 -3.4040e+00 +2.1895e+00 -1.5082e+00 +2.6775e+00 +3.7089e+00 +1.6509e+00 +2.3571e+00 +2.7916e+00 -1.4951e+00 +1.7386e+00 +1.9605e+00 -3.1852e+00 -7.3902e-01 -1.3877e+00 -9.4099e-02 -2.1480e+00 -2.8768e+00 +6.8253e-01 -1.6620e+00 -3.6303e+00
8304 +7.401000743e-05 +7.401000743e-05 -4.758992599e+01 -4.758992599e+01 -3.4040e+00 +2.1895e+00 -1.5082e+00 +2.6775e+00 +3.7089e+00 +1.6508e+00 +2.3571e+00 +2.7915e+00 -1.4952e+00 +1.7386e+00 +1.9606e+00 -3.1851e+00 -7.3908e-01 -1.3876e+00 -9.4114e-02 -2.1480e+00 -2.8769e+00 +6.8254e-01 -1.6620e+00 -3.6303e+00
8312 +7.225600094e-05 +7.225600094e-05 -4.758992774e+01 -4.758992774e+01 -3.4040e+00 +2.1895e+00 -1.5081e+00 +2.6776e+00 +3.7088e+00 +1.6509e+00 +2.3571e+00 +2.7914e+00 -1.4952e+00 +1.7386e+00 +1.9606e+00 -3.1851e+00 -7.3905e-01 -1.3876e+00 -9.4108e-02 -2.1480e+00 -2.8768e+00 +6.8267e-01 -1.6619e+00 -3.6304e+00
8321 +6.967251073e-05 +6.967251073e-05 -4.758993033e+01 -4.758993033e+01 -3.4039e+00 +2.1895e+00 -1.5082e+00 +2.6777e+00 +3.7088e+00 +1.6509e+00 +2.3571e+00 +2.7915e+00 -1.4952e+00 +1.7386e+00 +1.9606e+00 -3.1851e+00 -7.3903e-01 -1.3877e+00 -9.4064e-02 -2.1480e+00 -2.8769e+00 +6.8256e-01 -1.6620e+00 -3.6303e+00
8331 +6.606726004e-05 +6.606726004e-05 -4.758993393e+01 -4.758993393e+01 -3.4039e+00 +2.1895e+00 -1.5082e+00 +2.6777e+00 +3.7088e+00 +1.6509e+00 +2.3571e+00 +2.7914e+00 -1.4953e+00 +1.7386e+00 +1.9607e+00 -3.1851e+00 -7.3895e-01 -1.3877e+00 -9.4085e-02 -2.1480e+00 -2.8769e+00 +6.8251e-01 -1.6621e+00 -3.6303e+00
8332 +6.373242531e-05 +6.373242531e-05 -4.758993627e+01 -4.758993627e+01 -3.4039e+00 +2.1895e+00 -1.5081e+00 +2.6776e+00 +3.7088e+00 +1.6509e+00 +2.3571e+00 +2.7915e+00 -1.4952e+00 +1.7386e+00 +1.9607e+00 -3.1852e+00 -7.3898e-01 -1.3877e+00 -9.4132e-02 -2.1480e+00 -2.8769e+00 +6.8250e-01 -1.6621e+00 -3.6303e+00
8337 +6.104529722e-05 +6.104529722e-05 -4.758993895e+01 -4.758993895e+01 -3.4040e+00 +2.1895e+00 -1.5082e+00 +2.6777e+00 +3.7087e+00 +1.6509e+00 +2.3571e+00 +2.7914e+00 -1.4952e+00 +1.7386e+00 +1.9607e+00 -3.1852e+00 -7.3904e-01 -1.3877e+00 -9.4102e-02 -2.1481e+00 -2.8769e+00 +6.8258e-01 -1.6622e+00 -3.6303e+00
8344 +6.004448966e-05 +6.004448966e-05 -4.758993996e+01 -4.758993996e+01 -3.4039e+00 +2.1895e+00 -1.5082e+00 +2.6777e+00 +3.7088e+00 +1.6509e+00 +2.3570e+00 +2.7914e+00 -1.4953e+00 +1.7386e+00 +1.9607e+00 -3.1851e+00 -7.3893e-01 -1.3878e+00 -9.4030e-02 -2.1481e+00 -2.8769e+00 +6.8260e-01 -1.6622e+00 -3.6303e+00
8458 +5.789218191e-05 +5.789218191e-05 -4.758994211e+01 -4.758994211e+01 -3.4038e+00 +2.1895e+00 -1.5082e+00 +2.6776e+00 +3.7088e+00 +1.6510e+00 +2.3569e+00 +2.7912e+00 -1.4953e+00 +1.7387e+00 +1.9610e+00 -3.1853e+00 -7.3878e-01 -1.3878e+00 -9.4075e-02 -2.1481e+00 -2.8770e+00 +6.8266e-01 -1.6621e+00 -3.6302e+00
8461 +5.709532174e-05 +5.709532174e-05 -4.758994290e+01 -4.758994290e+01 -3.4037e+00 +2.1895e+00 -1.5083e+00 +2.6777e+00 +3.7088e+00 +1.6510e+00 +2.3569e+00 +2.7912e+00 -1.4954e+00 +1.7386e+00 +1.9610e+00 -3.1852e+00 -7.3884e-01 -1.3878e+00 -9.4055e-02 -2.1482e+00 -2.8770e+00 +6.8264e-01 -1.6621e+00 -3.6302e+00
8517 +5.485054648e-05 +5.485054648e-05 -4.758994515e+01 -4.758994515e+01 -3.4037e+00 +2.1895e+00 -1.5081e+00 +2.6777e+00 +3.7089e+00 +1.6508e+00 +2.3570e+00 +2.7913e+00 -1.4954e+00 +1.7387e+00 +1.9610e+00 -3.1852e+00 -7.3889e-01 -1.3878e+00 -9.4247e-02 -2.1482e+00 -2.8771e+00 +6.8280e-01 -1.6621e+00 -3.6302e+00
8552 +5.342602053e-05 +5.342602053e-05 -4.758994657e+01 -4.758994657e+01 -3.4038e+00 +2.1895e+00 -1.5081e+00 +2.6777e+00 +3.7088e+00 +1.6511e+00 +2.3571e+00 +2.7913e+00 -1.4954e+00 +1.7387e+00 +1.9610e+00 -3.1852e+00 -7.3913e-01 -1.3879e+00 -9.4104e-02 -2.1482e+00 -2.8771e+00 +6.8284e-01 -1.6620e+00 -3.6302e+00
8565 +5.205307394e-05 +5.205307394e-05 -4.758994795e+01 -4.758994795e+01 -3.4038e+00 +2.1895e+00 -1.5081e+00 +2.6778e+00 +3.7089e+00 +1.6511e+00 +2.3571e+00 +2.7913e+00 -1.4954e+00 +1.7386e+00 +1.9611e+00 -3.1853e+00 -7.3921e-01 -1.3878e+00 -9.4103e-02 -2.1482e+00 -2.8771e+00 +6.8295e-01 -1.6620e+00 -3.6301e+00
8569 +5.095739105e-05 +5.095739105e-05 -4.758994904e+01 -4.758994904e+01 -3.4037e+00 +2.1895e+00 -1.5082e+00 +2.6777e+00 +3.7089e+00 +1.6511e+00 +2.3571e+00 +2.7913e+00 -1.4953e+00 +1.7385e+00 +1.9611e+00 -3.1852e+00 -7.3918e-01 -1.3877e+00 -9.4279e-02 -2.1483e+00 -2.8771e+00 +6.8302e-01 -1.6621e+00 -3.6301e+00
8575 +4.850391380e-05 +4.850391380e-05 -4.758995150e+01 -4.758995150e+01 -3.4037e+00 +2.1895e+00 -1.5081e+00 +2.6777e+00 +3.7089e+00 +1.6511e+00 +2.3571e+00 +2.7912e+00 -1.4953e+00 +1.7386e+00 +1.9612e+00 -3.1852e+00 -7.3928e-01 -1.3878e+00 -9.4341e-02 -2.1483e+00 -2.8772e+00 +6.8306e-01 -1.6620e+00 -3.6302e+00
8591 +4.340165230e-05 +4.340165230e-05 -4.758995660e+01 -4.758995660e+01 -3.4037e+00 +2.1895e+00 -1.5081e+00 +2.6776e+00 +3.7089e+00 +1.6511e+00 +2.3571e+00 +2.7912e+00 -1.4953e+00 +1.7386e+00 +1.9612e+00 -3.1852e+00 -7.3938e-01 -1.3879e+00 -9.4402e-02 -2.1483e+00 -2.8772e+00 +6.8307e-01 -1.6621e+00 -3.6301e+00
8603 +4.153000424e-05 +4.153000424e-05 -4.758995847e+01 -4.758995847e+01 -3.4037e+00 +2.1895e+00 -1.5082e+00 +2.6777e+00 +3.7089e+00 +1.6511e+00 +2.3571e+00 +2.7912e+00 -1.4953e+00 +1.7386e+00 +1.9612e+00 -3.1851e+00 -7.3941e-01 -1.3879e+00 -9.4385e-02 -2.1484e+00 -2.8773e+00 +6.8306e-01 -1.6621e+00 -3.6301e+00
8612 +4.026526642e-05 +4.026526642e-05 -4.758995973e+01 -4.758995973e+01 -3.4037e+00 +2.1895e+00 -1.5081e+00 +2.6776e+00 +3.7089e+00 +1.6512e+00 +2.3572e+00 +2.7914e+00 -1.4953e+00 +1.7386e+00 +1.9613e+00 -3.1851e+00 -7.3961e-01 -1.3879e+00 -9.4235e-02 -2.1484e+00 -2.8772e+00 +6.8313e-01 -1.6622e+00 -3.6300e+00
8632 +3.720025099e-05 +3.720025099e-05 -4.758996280e+01 -4.758996280e+01 -3.4037e+00 +2.1894e+00 -1.5080e+00 +2.6777e+00 +3.7089e+00 +1.6511e+00 +2.3572e+00 +2.7913e+00 -1.4952e+00 +1.7386e+00 +1.9613e+00 -3.1851e+00 -7.3967e-01 -1.3879e+00 -9.4288e-02 -2.1483e+00 -2.8773e+00 +6.8317e-01 -1.6622e+00 -3.6300e+00
8643 +3.572988693e-05 +3.572988693e-05 -4.758996427e+01 -4.758996427e+01 -3.4037e+00 +2.1894e+00 -1.5079e+00 +2.6776e+00 +3.7089e+00 +1.6511e+00 +2.3572e+00 +2.7913e+00 -1.4952e+00 +1.7386e+00 +1.9613e+00 -3.1852e+00 -7.3964e-01 -1.3879e+00 -9.4272e-02 -2.1483e+00 -2.8773e+00 +6.8320e-01 -1.6622e+00 -3.6300e+00
