% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
465 +6.457478035e+01 +6.457478035e+01 +6.664780350e+00 +6.664780350e+00 +3.9485e+00 +8.6867e-01 -9.9270e-01 -6.1164e-01 +3.5785e+00 +2.1572e+00 -7.7743e-01 -4.6509e+00 -7.0469e-01 -6.3707e-01 -2.5353e+00 +1.3881e+00 +3.4079e+00 -2.8202e+00 +5.8901e+00 +1.1030e+00 +3.7078e+00 +4.7754e-01 +1.1796e+00 -1.1351e+00
477 +6.067556629e+01 +6.067556629e+01 +2.765566287e+00 +2.765566287e+00 +3.8610e+00 +6.6869e-01 -7.4004e-01 -5.8110e-01 +3.6375e+00 +1.6061e+00 -6.8176e-01 -4.8599e+00 -1.0192e+00 -3.2035e-01 -2.7479e+00 +1.4786e+00 +3.6917e+00 -2.3372e+00 +5.1099e+00 +1.6021e+00 +3.6243e+00 +3.6738e-01 +1.8918e+00 -2.4883e-01
495 +5.283206447e+01 +5.283206447e+01 -5.077935530e+00 -5.077935530e+00 +3.1399e+00 +1.3288e-01 -5.1105e-01 -1.1650e-01 +4.2582e+00 +2.0407e+00 -1.7031e+00 -4.6761e+00 -5.4158e-01 +2.1857e-01 -2.6072e+00 +1.1929e+00 +3.6178e+00 -2.0680e+00 +5.7486e+00 +1.2535e+00 +3.3311e+00 +6.4807e-01 +1.3207e+00 -1.7086e+00
507 +4.884523404e+01 +4.884523404e+01 -9.064765956e+00 -9.064765956e+00 +3.3695e+00 +3.3547e-01 -4.9454e-01 -6.6753e-02 +4.9339e+00 +2.3440e+00 -2.2154e+00 -4.9447e+00 -5.9099e-01 +2.0821e-01 -2.5548e+00 +1.0666e+00 +4.1849e+00 -2.4869e+00 +5.7748e+00 +1.0064e+00 +2.9582e+00 +8.6024e-01 +1.3506e+00 -1.1558e+00
508 +4.119275655e+01 +4.119275655e+01 -1.671724345e+01 -1.671724345e+01 +4.0123e+00 +3.9728e-01 -5.5565e-01 +3.9093e-01 +4.5421e+00 +1.7736e+00 -1.5998e+00 -4.6183e+00 -9.7600e-01 +2.2526e-01 -2.3251e+00 +1.5634e+00 +3.9995e+00 -1.6766e+00 +5.7622e+00 +1.5469e+00 +3.1009e+00 +9.8993e-02 +1.2169e+00 -1.1055e+00
516 +3.998379300e+01 +3.998379300e+01 -1.792620700e+01 -1.792620700e+01 +3.6892e+00 -7.4943e-02 -4.6720e-01 +8.9922e-01 +4.8846e+00 +2.0702e+00 -1.5539e+00 -4.7273e+00 -1.4110e+00 +1.3608e-01 -2.6057e+00 +1.5986e+00 +3.9120e+00 -6.2285e-01 +5.6382e+00 +1.8508e+00 +3.3459e+00 +3.6963e-01 +1.7324e+00 -1.3164e+00
531 +3.339385141e+01 +3.339385141e+01 -2.451614859e+01 -2.451614859e+01 +4.2123e+00 -7.3126e-02 -2.6374e-01 +7.4342e-01 +4.9799e+00 +1.6711e+00 -1.8444e+00 -5.1138e+00 -1.3098e+00 +4.6447e-02 -2.3641e+00 +1.9127e+00 +3.8758e+00 -7.5726e-01 +6.0229e+00 +2.1735e+00 +3.2215e+00 +1.4339e+00 +1.7018e+00 -1.5598e+00
540 +3.248285446e+01 +3.248285446e+01 -2.542714554e+01 -2.542714554e+01 +3.9577e+00 +1.3528e-01 +4.3093e-02 +6.1712e-01 +4.5389e+00 +1.7174e+00 -2.4526e+00 -5.5898e+00 -1.2150e+00 +4.9660e-01 -2.3069e+00 +1.9669e+00 +3.6702e+00 -1.5564e-01 +6.3341e+00 +2.4433e+00 +3.2925e+00 +1.4511e+00 +1.6268e+00 -1.4771e+00
546 +2.796011991e+01 +2.796011991e+01 -2.994988009e+01 -2.994988009e+01 +3.4322e+00 +5.6290e-01 -4.8368e-01 +1.9797e-01 +4.1004e+00 +1.5023e+00 -1.4813e+00 -5.8328e+00 -9.2994e-01 +4.0265e-01 -2.1314e+00 +1.9057e+00 +3.6402e+00 -5.6624e-01 +6.1266e+00 +2.4392e+00 +2.9152e+00 +1.2893e+00 +1.7232e+00 -9.9032e-01
560 +2.572042928e+01 +2.572042928e+01 -3.218957072e+01 -3.218957072e+01 +2.8768e+00 +1.0302e-01 -4.3696e-01 +3.0488e-01 +4.1620e+00 +1.8320e+00 -1.3124e+00 -5.1365e+00 -8.7107e-01 +3.7808e-01 -2.2956e+00 +2.3779e+00 +4.0370e+00 -3.0911e-01 +5.9460e+00 +1.6539e+00 +3.2282e+00 +1.1055e+00 +1.7528e+00 -1.6067e+00
563 +2.103598882e+01 +2.103598882e+01 -3.687401118e+01 -3.687401118e+01 +3.2393e+00 +2.6302e-01 -2.5601e-01 +1.9943e-01 +4.2419e+00 +1.6120e+00 -9.0016e-01 -5.2161e+00 -7.4396e-01 +3.8044e-01 -1.9734e+00 +2.5015e+00 +3.8739e+00 -6.1903e-01 +5.3725e+00 +1.0351e+00 +3.2284e+00 +1.4020e+00 +1.6358e+00 -1.4173e+00
707 +2.009539671e+01 +2.009539671e+01 -3.781460329e+01 -3.781460329e+01 +3.7394e+00 +7.7211e-01 -8.2650e-01 +3.0363e-01 +3.9478e+00 +1.8188e+00 -1.2487e+00 -4.7291e+00 -9.7665e-01 +1.3863e-01 -2.3576e+00 +2.2062e+00 +3.8232e+00 -1.1892e+00 +5.4088e+00 +4.7472e-01 +2.0211e+00 +1.1875e+00 +1.4857e+00 -2.0536e+00
762 +1.975277357e+01 +1.975277357e+01 -3.815722643e+01 -3.815722643e+01 +3.5452e+00 +4.2425e-01 -7.9873e-01 +2.6164e-01 +3.3171e+00 +1.8650e+00 -1.2554e+00 -5.0866e+00 -9.4722e-01 +3.9004e-01 -2.5897e+00 +2.0086e+00 +3.9100e+00 -1.4301e+00 +5.2904e+00 +6.1495e-01 +2.0514e+00 +9.6087e-01 +1.5243e+00 -2.1902e+00
795 +1.928830800e+01 +1.928830800e+01 -3.862169200e+01 -3.862169200e+01 +3.6271e+00 +3.7661e-01 -5.2371e-01 +3.8245e-01 +3.0578e+00 +1.9267e+00 -1.2609e+00 -5.7850e+00 -1.2486e+00 +5.7599e-01 -2.7365e+00 +1.7847e+00 +3.7840e+00 -9.6546e-01 +5.5609e+00 +4.1526e-01 +1.8643e+00 +1.1780e+00 +1.9422e+00 -2.2055e+00
796 +1.901205471e+01 +1.901205471e+01 -3.889794529e+01 -3.889794529e+01 +3.5114e+00 +3.1726e-01 -9.1280e-01 +1.5155e-01 +3.3122e+00 +1.8141e+00 -1.0074e+00 -5.8498e+00 -1.1295e+00 +2.7825e-01 -2.7334e+00 +1.8544e+00 +4.0190e+00 -9.3231e-01 +5.5042e+00 +6.9728e-01 +2.0352e+00 +8.9393e-01 +2.0213e+00 -1.9597e+00
833 +1.698568050e+01 +1.698568050e+01 -4.092431950e+01 -4.092431950e+01 +3.9758e+00 +3.4784e-01 -4.8333e-01 +6.4463e-02 +3.2065e+00 +1.7697e+00 -1.6422e+00 -5.6646e+00 -9.7762e-01 +4.1995e-01 -2.7740e+00 +2.2892e+00 +3.7470e+00 -1.0933e+00 +5.4200e+00 +5.8315e-01 +2.0354e+00 +7.5422e-01 +1.8738e+00 -2.0854e+00
844 +1.694807201e+01 +1.694807201e+01 -4.096192799e+01 -4.096192799e+01 +4.0495e+00 +2.8816e-01 -3.5872e-01 +7.0475e-02 +3.2228e+00 +1.6599e+00 -1.8064e+00 -5.6616e+00 -1.0074e+00 +4.2375e-01 -2.7629e+00 +2.3095e+00 +3.6894e+00 -1.0258e+00 +5.2769e+00 +5.7780e-01 +1.9343e+00 +7.8196e-01 +2.0972e+00 -2.1335e+00
908 +1.556979008e+01 +1.556979008e+01 -4.234020992e+01 -4.234020992e+01 +3.7391e+00 +7.6174e-01 -1.9790e-01 +9.3613e-02 +3.6547e+00 +1.4766e+00 -1.9437e+00 -5.4609e+00 -1.1032e+00 +4.8666e-01 -2.3587e+00 +2.7861e+00 +3.3965e+00 -7.0667e-01 +5.1007e+00 +2.8674e-01 +2.1141e+00 +8.9084e-01 +1.7848e+00 -1.9763e+00
932 +1.497652842e+01 +1.497652842e+01 -4.293347158e+01 -4.293347158e+01 +3.7548e+00 +3.4710e-01 -5.7954e-01 +1.6811e-01 +3.5483e+00 +1.5160e+00 -1.6984e+00 -5.3768e+00 -1.1325e+00 +4.0924e-01 -2.5565e+00 +2.5311e+00 +3.3959e+00 -5.6157e-01 +5.1178e+00 +6.6016e-01 +2.1644e+00 +1.0376e+00 +1.8654e+00 -2.1567e+00
958 +1.239497107e+01 +1.239497107e+01 -4.551502893e+01 -4.551502893e+01 +3.6711e+00 +2.3727e-01 -3.7852e-01 +2.2629e-01 +3.3397e+00 +1.3391e+00 -1.5809e+00 -5.7166e+00 -1.2039e+00 +5.7029e-01 -2.4429e+00 +2.5408e+00 +3.1115e+00 -8.3182e-02 +5.1046e+00 +9.5011e-01 +2.2615e+00 +1.0710e+00 +2.0521e+00 -2.1801e+00
1040 +1.051269959e+01 +1.051269959e+01 -4.739730041e+01 -4.739730041e+01 +3.7998e+00 +4.1278e-01 -2.4787e-01 +2.2073e-01 +3.7622e+00 +1.5201e+00 -1.2430e+00 -5.3434e+00 -1.2027e+00 +3.9502e-01 -2.2114e+00 +3.0041e+00 +3.5333e+00 +3.0152e-01 +5.0293e+00 +1.2833e+00 +2.0758e+00 +7.7531e-01 +1.8468e+00 -2.1026e+00
% function evaluation | noise-free fitness - Fopt (1.027500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.936093871e+02 +7.936093871e+02 +8.963593871e+02 +8.963593871e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +7.424903681e+02 +7.424903681e+02 +8.452403681e+02 +8.452403681e+02 -8.5343e-01 +3.0864e-01 +1.7664e+00 -5.3574e-01 -1.0014e+00 -1.2490e+00 -9.2382e-01 -1.3002e-01 -9.3531e-03 +9.7607e-01 +5.4035e-01 -7.8334e-01 -3.6939e-01 -9.4302e-03 -1.5128e+00 -3.2471e-01 +5.9125e-01 +3.5455e-01 -1.2698e+00 -4.8189e-01
16 +6.356777857e+02 +6.356777857e+02 +7.384277857e+02 +7.384277857e+02 -1.4585e+00 -4.3880e-01 +1.4412e+00 -1.7519e+00 +2.8250e-01 -2.9723e-01 -7.8747e-01 -1.6836e+00 +8.7335e-01 +1.1761e+00 -2.8676e-01 -1.8394e-01 +1.2420e+00 +1.4055e+00 -1.5430e+00 -1.1643e+00 +1.2564e+00 -1.5901e+00 -1.8501e+00 -1.2009e+00
20 +6.011917038e+02 +6.011917038e+02 +7.039417038e+02 +7.039417038e+02 -1.4900e+00 +4.3428e-01 +3.2599e+00 -5.5261e-01 -1.9242e+00 -2.2777e+00 -1.5940e-01 -1.2059e+00 +2.7001e-01 +2.5855e+00 +3.1921e-01 -8.6112e-01 +4.8777e-01 -7.9115e-01 -1.0212e+00 -5.1564e-01 +1.8785e-01 +6.0613e-01 -1.0626e+00 -1.4619e+00
23 +5.715293587e+02 +5.715293587e+02 +6.742793587e+02 +6.742793587e+02 -6.2312e-01 -4.0273e-01 +1.1693e+00 +4.4485e-01 -1.5496e+00 -1.4913e+00 +1.0200e+00 -6.5071e-02 -8.0727e-02 +2.1061e+00 +3.2149e-01 -6.4057e-01 +8.3153e-01 +5.4204e-01 -5.5924e-01 -7.6289e-02 -1.0172e+00 +9.5173e-01 -2.0774e+00 -1.9384e+00
24 +3.363054126e+02 +3.363054126e+02 +4.390554126e+02 +4.390554126e+02 -1.0294e+00 +5.0817e-01 +4.7740e+00 -2.2575e+00 -6.4079e-01 -3.1574e+00 -6.6619e-03 -1.2937e+00 +1.8034e+00 +4.2529e+00 +1.0909e+00 -2.6389e+00 -1.7968e-01 -1.0938e+00 -2.3238e+00 +4.1343e-01 -6.8948e-01 +4.6965e-01 -1.2584e+00 -2.4798e+00
32 +2.737965213e+02 +2.737965213e+02 +3.765465213e+02 +3.765465213e+02 -4.2935e-01 -1.3540e-01 +1.5317e+00 -7.3643e-01 -5.4028e-01 -2.2659e+00 -1.1510e+00 -8.4808e-01 +5.2788e-01 +2.9403e+00 +3.9512e-01 -2.1411e+00 +3.2139e-01 -9.1401e-01 -4.2616e-02 +5.6737e-01 -1.2673e+00 +3.7445e-01 -2.2348e+00 -5.8974e-01
44 +2.393511658e+02 +2.393511658e+02 +3.421011658e+02 +3.421011658e+02 +6.7073e-02 -1.0719e+00 +1.3529e+00 -1.9859e+00 -3.7398e-01 -2.6696e+00 -1.0470e+00 -1.1474e+00 +1.4775e+00 +2.9851e+00 +1.6482e+00 -2.2005e+00 +1.7022e-01 -1.4753e+00 -1.3357e+00 -2.3898e-03 -8.5440e-01 +3.9105e-01 -1.6646e+00 -7.7722e-01
55 +2.159316710e+02 +2.159316710e+02 +3.186816710e+02 +3.186816710e+02 +9.7717e-01 -2.0543e+00 +1.8046e+00 +5.0853e-02 -1.9636e-01 -2.8094e+00 -1.8821e-01 -1.0023e+00 +2.0260e+00 +3.7047e+00 -1.1043e+00 -2.7482e+00 +1.0091e+00 -3.9070e-01 -5.2890e-01 +5.5706e-02 -1.0417e+00 -1.2409e+00 -7.9050e-01 -5.1949e-01
80 +2.051835660e+02 +2.051835660e+02 +3.079335660e+02 +3.079335660e+02 +3.7647e-01 -2.3717e+00 +2.3732e+00 -3.3406e-01 -2.0592e-01 -2.0981e+00 -1.3928e-01 -2.0201e+00 +1.5726e+00 +3.4289e+00 -4.0897e-01 -2.3290e+00 +1.4997e+00 -2.6579e-01 +2.6845e-01 -5.2648e-01 -8.3562e-01 -2.1165e+00 -8.6582e-01 -1.7924e+00
117 +1.854155281e+02 +1.854155281e+02 +2.881655281e+02 +2.881655281e+02 -2.2473e-01 -1.0877e+00 +2.5422e+00 +1.8104e+00 +8.1601e-01 -3.9029e+00 -1.6773e+00 -2.2019e+00 +2.5951e+00 +3.9515e+00 +8.2740e-01 -2.2291e+00 +3.2672e-01 -2.4964e+00 +5.1009e-03 -1.9511e-01 -2.1779e+00 -1.2760e+00 +1.6494e-01 -8.1759e-01
129 +1.772713200e+02 +1.772713200e+02 +2.800213200e+02 +2.800213200e+02 +3.0453e-01 -2.1690e+00 +2.1583e+00 +2.0026e+00 +1.2813e+00 -3.8277e+00 -1.4656e+00 -2.4625e+00 +2.7549e+00 +3.1100e+00 +5.7434e-01 -3.1990e+00 -2.0308e-01 -3.4129e+00 +2.8973e-01 -9.7823e-02 -9.9574e-01 -8.1939e-01 +2.4874e-01 -1.3987e+00
133 +1.686193677e+02 +1.686193677e+02 +2.713693677e+02 +2.713693677e+02 +8.1157e-01 -1.3277e+00 +3.1334e+00 +1.8744e+00 +1.6679e+00 -4.8478e+00 -9.6009e-01 -2.6774e+00 +3.2169e+00 +2.7039e+00 +1.2032e+00 -1.9841e+00 +5.8049e-01 -2.4603e+00 -2.0233e-01 -1.2579e-01 -1.3460e+00 -5.4230e-01 -2.7830e-01 -1.2281e+00
146 +1.428430882e+02 +1.428430882e+02 +2.455930882e+02 +2.455930882e+02 +9.2572e-01 -1.2988e+00 +3.6582e+00 +1.6360e+00 +2.0138e+00 -5.2477e+00 -1.6495e+00 -2.8166e+00 +3.8952e+00 +3.0162e+00 +1.9425e+00 -2.4968e+00 +1.0635e+00 -3.7763e+00 -6.9896e-01 -9.4948e-01 -6.8699e-01 -3.8762e-01 +4.8301e-01 -1.8602e+00
226 +1.304002068e+02 +1.304002068e+02 +2.331502068e+02 +2.331502068e+02 +1.5981e+00 -1.2770e+00 +3.8957e+00 -1.1782e-01 -5.7859e-02 -4.1106e+00 -1.1937e+00 -1.4990e+00 +3.9615e+00 +2.4381e+00 +2.1330e+00 -4.1222e+00 -1.3040e-01 -3.0577e+00 -2.1226e+00 +1.8498e-02 -1.1110e+00 +2.3094e-01 -1.4981e+00 -4.9690e-01
303 +1.144217639e+02 +1.144217639e+02 +2.171717639e+02 +2.171717639e+02 +5.8111e-01 -1.3073e+00 +3.9403e+00 -1.1981e+00 +1.1852e+00 -4.4876e+00 -7.1122e-01 -2.2931e+00 +4.2319e+00 +3.2057e+00 +2.6715e+00 -2.8170e+00 +3.4989e-01 -3.2463e+00 +9.1596e-01 -9.5501e-01 -7.4766e-01 -8.7331e-02 -1.1265e+00 -6.0910e-01
430 +1.121535900e+02 +1.121535900e+02 +2.149035900e+02 +2.149035900e+02 +1.4787e-01 -1.2582e+00 +4.3480e+00 +5.2374e-01 +1.1437e+00 -3.3899e+00 -7.1172e-01 -1.4493e+00 +2.7355e+00 +2.8217e+00 +1.7992e+00 -2.3718e+00 +5.0034e-01 -3.4729e+00 +1.1868e-01 -1.0530e+00 -1.5156e+00 +3.8239e-02 +3.0856e-01 -1.3674e+00
450 +1.093898481e+02 +1.093898481e+02 +2.121398481e+02 +2.121398481e+02 -2.8728e-02 -1.4353e+00 +4.2107e+00 +5.1757e-01 +1.3463e+00 -4.0233e+00 -7.6520e-01 -1.3619e+00 +3.0564e+00 +2.9978e+00 +1.5174e+00 -2.2076e+00 +6.0242e-01 -3.6406e+00 -2.3821e-01 -5.6963e-01 -1.4369e+00 +3.6535e-01 +3.2104e-01 -1.3735e+00
455 +1.019180439e+02 +1.019180439e+02 +2.046680439e+02 +2.046680439e+02 -1.1425e-02 -1.6132e+00 +4.3000e+00 +4.4269e-01 +1.7477e+00 -3.6982e+00 -8.7580e-01 -1.3167e+00 +3.1076e+00 +3.6664e+00 +1.5639e+00 -2.0694e+00 +7.3201e-01 -3.7509e+00 -1.0401e-01 -4.9155e-01 -1.1062e+00 +3.6554e-01 +4.6605e-01 -1.6648e+00
459 +9.908432751e+01 +9.908432751e+01 +2.018343275e+02 +2.018343275e+02 -2.2251e-01 -1.6969e+00 +4.4436e+00 +4.8223e-01 +1.7994e+00 -3.8668e+00 -1.0146e+00 -1.0310e+00 +3.2553e+00 +2.7730e+00 +1.6781e+00 -2.5019e+00 +6.9396e-01 -3.8697e+00 -1.4114e-02 -6.6729e-01 -1.1547e+00 +6.1163e-01 +5.8964e-01 -1.4743e+00
465 +9.065549288e+01 +9.065549288e+01 +1.934054929e+02 +1.934054929e+02 -4.0440e-01 -1.8390e+00 +4.4711e+00 +4.5795e-01 +1.6441e+00 -3.8791e+00 -1.1406e+00 -1.1280e+00 +3.2422e+00 +2.7206e+00 +1.9830e+00 -2.7521e+00 +7.3766e-01 -3.9400e+00 -3.1411e-01 -9.2669e-01 -1.1276e+00 +8.4896e-01 +7.8736e-01 -1.4650e+00
480 +8.794037204e+01 +8.794037204e+01 +1.906903720e+02 +1.906903720e+02 -3.3981e-01 -1.6502e+00 +4.5680e+00 +4.0137e-01 +1.3687e+00 -4.0526e+00 -1.2142e+00 -1.2910e+00 +3.3031e+00 +2.7192e+00 +2.0250e+00 -2.4561e+00 +9.5283e-01 -3.2068e+00 -3.1582e-01 -1.0510e+00 -1.4506e+00 +7.3494e-01 +6.8764e-01 -1.3975e+00
490 +8.543412095e+01 +8.543412095e+01 +1.881841209e+02 +1.881841209e+02 +3.1479e-03 -1.5677e+00 +4.2259e+00 +6.5855e-01 +1.1806e+00 -3.8926e+00 -9.1444e-01 -1.1502e+00 +3.4016e+00 +2.7400e+00 +1.9919e+00 -2.3928e+00 +8.9609e-01 -2.7094e+00 -2.8082e-01 -8.4719e-01 -1.5166e+00 +6.7786e-01 +6.2045e-01 -1.1597e+00
512 +8.497363880e+01 +8.497363880e+01 +1.877236388e+02 +1.877236388e+02 +6.9637e-02 -1.5431e+00 +3.9804e+00 +6.4068e-01 +1.1737e+00 -3.9826e+00 -1.0202e+00 -1.2922e+00 +3.1269e+00 +2.6281e+00 +1.9587e+00 -2.4529e+00 +3.9155e-01 -3.0545e+00 -1.0064e-01 -6.8572e-01 -1.2387e+00 +1.9755e-02 +5.4051e-01 -1.0446e+00
547 +7.731851895e+01 +7.731851895e+01 +1.800685190e+02 +1.800685190e+02 -2.0398e-01 -2.0599e+00 +4.3286e+00 +4.8334e-01 +1.2376e+00 -4.2151e+00 -1.4355e+00 -9.3220e-01 +3.5972e+00 +2.7531e+00 +2.3951e+00 -2.9098e+00 +4.3191e-01 -3.6133e+00 -1.6776e-01 -6.3655e-01 -9.1670e-01 +5.0582e-01 +4.6761e-01 -7.0589e-01
556 +7.394674958e+01 +7.394674958e+01 +1.766967496e+02 +1.766967496e+02 -2.8222e-01 -2.0661e+00 +4.4714e+00 +4.9842e-01 +1.6534e+00 -4.0380e+00 -1.2375e+00 -8.4689e-01 +3.8848e+00 +2.7164e+00 +2.6917e+00 -3.0570e+00 +5.3895e-01 -3.4385e+00 -9.1747e-02 -7.3786e-01 -7.8624e-01 +5.0355e-01 +6.7036e-01 -6.8926e-01
622 +6.819889296e+01 +6.819889296e+01 +1.709488930e+02 +1.709488930e+02 +6.7912e-02 -2.3101e+00 +4.5377e+00 +3.9580e-01 +1.6958e+00 -4.2213e+00 -9.4032e-01 -1.0107e+00 +4.0424e+00 +3.0609e+00 +2.7677e+00 -2.9258e+00 +2.1956e-01 -3.4646e+00 -5.8865e-01 -5.5912e-01 -6.1340e-01 +1.1076e+00 +5.9578e-01 -6.2104e-01
637 +6.281260777e+01 +6.281260777e+01 +1.655626078e+02 +1.655626078e+02 -2.0903e-01 -2.6595e+00 +4.9185e+00 +3.3496e-01 +2.0148e+00 -4.3676e+00 -1.0895e+00 -9.4924e-01 +4.1839e+00 +3.1900e+00 +2.9399e+00 -3.0439e+00 +3.0594e-01 -3.7520e+00 -7.5731e-01 -3.9891e-01 -4.0462e-01 +1.3710e+00 +5.8167e-01 -5.4567e-01
640 +5.655731736e+01 +5.655731736e+01 +1.593073174e+02 +1.593073174e+02 -2.2388e-01 -2.4620e+00 +4.8366e+00 +4.1496e-01 +1.7632e+00 -4.0342e+00 -1.1432e+00 -8.0345e-01 +4.0576e+00 +2.9966e+00 +2.7896e+00 -2.9061e+00 +1.8582e-01 -3.3206e+00 -6.3066e-01 -4.2496e-01 -4.6432e-01 +1.2000e+00 +6.0173e-01 -5.1725e-01
704 +5.347262793e+01 +5.347262793e+01 +1.562226279e+02 +1.562226279e+02 -4.7470e-01 -3.2500e+00 +5.1596e+00 +3.5979e-01 +2.4094e+00 -4.0679e+00 -1.1887e+00 -4.0831e-01 +4.0525e+00 +2.7882e+00 +3.0434e+00 -2.7237e+00 +8.2802e-01 -3.1811e+00 -1.6186e-01 -1.8443e-01 -2.0471e-01 +1.9825e+00 +4.8846e-01 -4.4426e-01
729 +4.860276872e+01 +4.860276872e+01 +1.513527687e+02 +1.513527687e+02 -1.7535e-01 -2.9951e+00 +5.0521e+00 -1.3255e-01 +2.4217e+00 -3.9103e+00 -1.2319e+00 -4.1450e-01 +4.0196e+00 +2.6592e+00 +3.3571e+00 -2.5887e+00 +8.4590e-01 -3.1125e+00 -3.7418e-01 +9.5455e-02 -2.4322e-01 +2.1846e+00 +4.6952e-01 -5.6560e-01
748 +4.586954929e+01 +4.586954929e+01 +1.486195493e+02 +1.486195493e+02 -3.7975e-01 -3.0618e+00 +5.0589e+00 -9.7811e-02 +2.4654e+00 -3.7554e+00 -1.2511e+00 -3.8083e-01 +3.8717e+00 +2.5290e+00 +3.6726e+00 -2.6103e+00 +1.0357e+00 -3.0973e+00 -5.6079e-01 +4.9765e-02 +1.7968e-01 +2.4223e+00 +3.6412e-01 -6.5929e-01
752 +4.415439610e+01 +4.415439610e+01 +1.469043961e+02 +1.469043961e+02 -4.8761e-01 -3.1569e+00 +5.1449e+00 -7.5094e-02 +2.5407e+00 -3.8447e+00 -1.3127e+00 -4.1029e-01 +3.9044e+00 +2.3572e+00 +3.6383e+00 -2.5407e+00 +9.8233e-01 -3.2722e+00 -7.6425e-01 +5.3672e-02 +3.6486e-02 +2.5575e+00 +2.1895e-01 -7.0782e-01
761 +3.948276350e+01 +3.948276350e+01 +1.422327635e+02 +1.422327635e+02 -5.7238e-01 -3.1970e+00 +5.3504e+00 -1.8166e-01 +2.5084e+00 -3.8080e+00 -1.3768e+00 -3.9940e-01 +3.8525e+00 +2.4100e+00 +4.0488e+00 -2.5046e+00 +1.2315e+00 -3.0403e+00 -6.2969e-01 +3.2305e-01 +2.7049e-01 +2.5981e+00 +3.3171e-01 -6.2688e-01
789 +3.749963812e+01 +3.749963812e+01 +1.402496381e+02 +1.402496381e+02 -3.6986e-01 -2.6993e+00 +4.9034e+00 +3.6510e-02 +2.5897e+00 -3.6495e+00 -1.3451e+00 -4.2131e-01 +3.8426e+00 +2.4932e+00 +3.4908e+00 -2.5018e+00 +1.0759e+00 -2.8663e+00 -9.6125e-01 +4.0739e-01 +5.5024e-03 +1.9214e+00 +3.9966e-01 -5.6840e-01
793 +3.666734045e+01 +3.666734045e+01 +1.394173404e+02 +1.394173404e+02 -3.4169e-01 -2.9687e+00 +4.9665e+00 -3.4965e-02 +2.9362e+00 -3.4833e+00 -1.4821e+00 -4.0196e-01 +4.0396e+00 +2.6942e+00 +3.5837e+00 -2.3605e+00 +1.1216e+00 -2.9698e+00 -9.1808e-01 +5.5338e-01 +4.3627e-01 +2.0950e+00 +4.2914e-01 -5.1618e-01
809 +3.557250469e+01 +3.557250469e+01 +1.383225047e+02 +1.383225047e+02 -2.4854e-01 -2.9332e+00 +4.8708e+00 -1.4210e-01 +2.8215e+00 -3.5618e+00 -1.3891e+00 -5.6534e-01 +3.8035e+00 +2.7210e+00 +3.6418e+00 -2.3647e+00 +1.1892e+00 -2.7636e+00 -9.2804e-01 +6.5508e-01 +4.9692e-01 +2.1114e+00 +3.0136e-01 -4.5780e-01
816 +3.295050915e+01 +3.295050915e+01 +1.357005092e+02 +1.357005092e+02 -2.2760e-01 -2.8232e+00 +4.8239e+00 -2.3045e-01 +2.7684e+00 -3.4872e+00 -1.4533e+00 -6.4188e-01 +3.7921e+00 +2.7392e+00 +3.5573e+00 -2.4217e+00 +1.1672e+00 -2.8171e+00 -7.5357e-01 +4.6061e-01 +1.5174e-01 +2.0278e+00 +4.1039e-01 -5.8568e-01
863 +3.033362183e+01 +3.033362183e+01 +1.330836218e+02 +1.330836218e+02 -1.0536e-01 -3.2011e+00 +4.7636e+00 -3.3609e-01 +2.4247e+00 -3.3465e+00 -1.5849e+00 -8.9060e-01 +3.6288e+00 +2.2758e+00 +3.9218e+00 -2.8020e+00 +8.8305e-01 -3.0823e+00 -1.0657e+00 -7.4549e-02 +4.0702e-01 +2.4369e+00 +4.9989e-01 -7.8957e-01
876 +3.014731735e+01 +3.014731735e+01 +1.328973174e+02 +1.328973174e+02 -6.2542e-03 -3.1846e+00 +4.8461e+00 -4.2605e-01 +2.4485e+00 -3.3129e+00 -1.7538e+00 -8.9061e-01 +3.7006e+00 +2.2511e+00 +3.9894e+00 -2.8354e+00 +8.0331e-01 -3.0020e+00 -1.2164e+00 -1.1466e-01 +5.1691e-01 +2.4463e+00 +4.3378e-01 -8.4511e-01
884 +2.951181858e+01 +2.951181858e+01 +1.322618186e+02 +1.322618186e+02 -4.7417e-02 -3.0341e+00 +4.8468e+00 -2.7227e-01 +2.3168e+00 -3.4325e+00 -1.6625e+00 -7.6259e-01 +3.7031e+00 +2.2711e+00 +3.8009e+00 -2.8953e+00 +7.9148e-01 -3.1502e+00 -1.1777e+00 -4.8575e-02 +3.4212e-01 +2.3987e+00 +4.2268e-01 -8.2904e-01
