% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3146 +3.246618974e-08 +3.246618974e-08 -6.544999997e+01 -6.544999997e+01 -4.1039e-01 +2.4632e+00 -1.2088e+00 +3.8800e+00 -1.8304e+00 -1.5976e+00 +2.9336e+00 +9.0243e-01 -3.8376e+00 -1.8024e+00 +9.1360e-01 +3.6031e+00 -2.6008e+00 +7.8954e-01 +2.0816e+00 +1.2736e+00 +2.9552e+00 +1.2865e+00 -2.9352e+00 -1.9225e+00
3162 +2.212499339e-08 +2.212499339e-08 -6.544999998e+01 -6.544999998e+01 -4.1036e-01 +2.4632e+00 -1.2088e+00 +3.8800e+00 -1.8304e+00 -1.5976e+00 +2.9336e+00 +9.0243e-01 -3.8376e+00 -1.8024e+00 +9.1364e-01 +3.6032e+00 -2.6008e+00 +7.8959e-01 +2.0816e+00 +1.2735e+00 +2.9552e+00 +1.2864e+00 -2.9352e+00 -1.9224e+00
3177 +1.968270169e-08 +1.968270169e-08 -6.544999998e+01 -6.544999998e+01 -4.1037e-01 +2.4632e+00 -1.2088e+00 +3.8800e+00 -1.8304e+00 -1.5976e+00 +2.9336e+00 +9.0241e-01 -3.8376e+00 -1.8024e+00 +9.1365e-01 +3.6032e+00 -2.6009e+00 +7.8960e-01 +2.0816e+00 +1.2736e+00 +2.9552e+00 +1.2864e+00 -2.9353e+00 -1.9224e+00
3262 +1.949732109e-08 +1.949732109e-08 -6.544999998e+01 -6.544999998e+01 -4.1044e-01 +2.4632e+00 -1.2088e+00 +3.8800e+00 -1.8304e+00 -1.5976e+00 +2.9336e+00 +9.0239e-01 -3.8376e+00 -1.8024e+00 +9.1358e-01 +3.6032e+00 -2.6008e+00 +7.8960e-01 +2.0816e+00 +1.2735e+00 +2.9551e+00 +1.2864e+00 -2.9352e+00 -1.9224e+00
3277 +1.654198911e-08 +1.654198911e-08 -6.544999998e+01 -6.544999998e+01 -4.1045e-01 +2.4632e+00 -1.2088e+00 +3.8800e+00 -1.8304e+00 -1.5976e+00 +2.9336e+00 +9.0239e-01 -3.8376e+00 -1.8024e+00 +9.1361e-01 +3.6032e+00 -2.6008e+00 +7.8961e-01 +2.0816e+00 +1.2736e+00 +2.9551e+00 +1.2864e+00 -2.9352e+00 -1.9224e+00
3286 +1.288658780e-08 +1.288658780e-08 -6.544999999e+01 -6.544999999e+01 -4.1044e-01 +2.4632e+00 -1.2088e+00 +3.8800e+00 -1.8304e+00 -1.5976e+00 +2.9336e+00 +9.0240e-01 -3.8376e+00 -1.8024e+00 +9.1361e-01 +3.6032e+00 -2.6008e+00 +7.8960e-01 +2.0816e+00 +1.2736e+00 +2.9551e+00 +1.2864e+00 -2.9352e+00 -1.9224e+00
3294 +1.220304569e-08 +1.220304569e-08 -6.544999999e+01 -6.544999999e+01 -4.1042e-01 +2.4632e+00 -1.2088e+00 +3.8800e+00 -1.8304e+00 -1.5976e+00 +2.9336e+00 +9.0241e-01 -3.8376e+00 -1.8024e+00 +9.1360e-01 +3.6032e+00 -2.6008e+00 +7.8960e-01 +2.0816e+00 +1.2736e+00 +2.9551e+00 +1.2864e+00 -2.9352e+00 -1.9224e+00
3311 +1.198615962e-08 +1.198615962e-08 -6.544999999e+01 -6.544999999e+01 -4.1044e-01 +2.4632e+00 -1.2088e+00 +3.8800e+00 -1.8304e+00 -1.5976e+00 +2.9336e+00 +9.0239e-01 -3.8376e+00 -1.8024e+00 +9.1360e-01 +3.6032e+00 -2.6008e+00 +7.8959e-01 +2.0816e+00 +1.2736e+00 +2.9551e+00 +1.2864e+00 -2.9352e+00 -1.9224e+00
3339 +1.066997868e-08 +1.066997868e-08 -6.544999999e+01 -6.544999999e+01 -4.1046e-01 +2.4632e+00 -1.2088e+00 +3.8800e+00 -1.8304e+00 -1.5976e+00 +2.9336e+00 +9.0240e-01 -3.8376e+00 -1.8024e+00 +9.1360e-01 +3.6032e+00 -2.6008e+00 +7.8960e-01 +2.0816e+00 +1.2736e+00 +2.9551e+00 +1.2864e+00 -2.9352e+00 -1.9224e+00
3347 +8.122583495e-09 +8.122583495e-09 -6.544999999e+01 -6.544999999e+01 -4.1045e-01 +2.4632e+00 -1.2088e+00 +3.8800e+00 -1.8304e+00 -1.5976e+00 +2.9336e+00 +9.0240e-01 -3.8376e+00 -1.8024e+00 +9.1360e-01 +3.6032e+00 -2.6008e+00 +7.8961e-01 +2.0816e+00 +1.2736e+00 +2.9552e+00 +1.2864e+00 -2.9352e+00 -1.9224e+00
% function evaluation | noise-free fitness - Fopt (-5.761000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.230491315e+02 +1.230491315e+02 +6.543913152e+01 +6.543913152e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
12 +1.081085153e+02 +1.081085153e+02 +5.049851533e+01 +5.049851533e+01 -5.3006e-01 +1.5564e+00 +3.8248e-01 -1.1057e+00 -4.2029e-02 +5.1044e-01 +1.2449e+00 -1.3201e+00 +7.1740e-02 -1.5087e-01 -9.4652e-01 -7.2394e-01 -3.3754e-01 -2.6139e+00 -1.2925e+00 +4.9221e-01 -6.2688e-01 +8.1105e-01 +1.5481e+00 +1.4066e+00
26 +1.019443301e+02 +1.019443301e+02 +4.433433015e+01 +4.433433015e+01 -3.4319e-01 +1.6180e+00 +1.0096e+00 +2.0679e+00 -1.1370e+00 -4.9423e-01 +1.5006e-01 +2.0637e-01 +8.4920e-01 -8.5883e-02 -2.3689e+00 +3.9295e-01 +1.8173e+00 +1.0856e+00 +7.5069e-01 +1.5927e-01 +3.3359e-01 +2.7619e+00 -7.7894e-02 +5.4786e-01
36 +9.725965091e+01 +9.725965091e+01 +3.964965091e+01 +3.964965091e+01 +4.3210e-02 +3.7200e+00 +5.4370e-01 +3.0114e+00 -1.6182e-01 +2.8579e-01 +4.2343e-02 -1.2036e+00 +4.9290e-01 -1.2849e+00 -3.5092e+00 -8.4797e-01 +9.1726e-01 +1.8015e+00 +5.6516e-01 -2.2176e-01 +4.7700e-01 +3.2358e+00 +9.2634e-01 +2.2141e-01
38 +8.005859674e+01 +8.005859674e+01 +2.244859674e+01 +2.244859674e+01 -1.8201e+00 +2.5743e+00 +1.2538e+00 +1.9197e+00 -6.0331e-01 +8.2615e-02 +5.0931e-01 +1.2941e+00 +9.9091e-01 +2.9307e-02 -2.4667e+00 +7.2306e-01 +2.2475e+00 +2.1632e+00 -1.1655e+00 +4.9210e-01 -1.5537e+00 +2.6065e+00 -8.4870e-01 +1.1626e+00
43 +7.334413220e+01 +7.334413220e+01 +1.573413220e+01 +1.573413220e+01 -1.7351e+00 +2.1726e+00 -1.9028e-01 +2.2609e+00 +2.5558e-01 +8.5733e-01 +2.6164e-01 +1.4220e+00 +1.2391e+00 -9.6967e-01 -1.8437e+00 +9.5681e-02 +3.1014e+00 +2.6470e+00 -1.6312e+00 +3.8693e-01 -1.6934e+00 +1.2216e+00 -1.4264e+00 +1.5036e+00
47 +6.238885668e+01 +6.238885668e+01 +4.778856683e+00 +4.778856683e+00 -2.3738e+00 +1.0353e+00 +2.2151e+00 +1.0136e+00 -1.1800e+00 +2.1749e-01 +1.6616e-01 -1.0486e-01 +2.1716e+00 -4.7634e-01 -2.8186e+00 +6.6613e-01 +2.5996e+00 +3.2750e+00 -1.6503e+00 +5.7265e-01 -3.5740e+00 +2.5968e+00 +1.6926e+00 +6.2836e-01
60 +5.663083738e+01 +5.663083738e+01 -9.791626203e-01 -9.791626203e-01 -3.7655e+00 +9.8886e-01 +2.3560e+00 +2.1010e+00 -9.4939e-01 +1.3118e+00 -1.6829e-01 -3.3464e-01 +1.8027e+00 -2.0887e+00 -3.6477e+00 +3.3230e-01 +3.0219e+00 +3.8133e+00 -3.0011e+00 +1.6896e-01 -3.9059e+00 +4.0726e+00 +2.7637e-01 +1.3911e+00
67 +4.749926143e+01 +4.749926143e+01 -1.011073857e+01 -1.011073857e+01 -3.8041e+00 +1.5106e-01 +2.4019e+00 +1.4746e+00 -1.0407e+00 +8.4075e-01 +6.7793e-01 -5.0794e-01 +2.0457e+00 -1.7966e+00 -2.3479e+00 +9.1709e-01 +4.0175e+00 +3.3478e+00 -3.0495e+00 -6.6775e-01 -1.8589e+00 +2.7913e+00 +6.2460e-01 +1.4214e+00
84 +4.622278105e+01 +4.622278105e+01 -1.138721895e+01 -1.138721895e+01 -5.2535e+00 +1.4931e+00 +2.8739e+00 +7.2571e-01 -2.2629e-01 +1.5377e+00 +1.6180e+00 -9.0528e-01 +1.8079e+00 -9.9516e-01 -1.4675e+00 +1.1058e+00 +3.3059e+00 +2.7929e+00 +1.7288e-02 -9.3365e-01 -9.0509e-01 +3.3392e+00 +1.6605e+00 +9.0433e-01
87 +3.517464584e+01 +3.517464584e+01 -2.243535416e+01 -2.243535416e+01 -6.3626e+00 +1.0235e+00 +1.2408e+00 +1.5048e+00 +6.7027e-02 +9.1887e-01 +1.6647e+00 -1.4064e+00 +2.6282e+00 -2.1289e+00 -2.5804e+00 +8.9337e-01 +4.1044e+00 +2.0970e+00 -1.7867e+00 -1.5977e+00 -2.6211e+00 +2.0140e+00 +1.8466e+00 +2.2821e+00
93 +3.123303379e+01 +3.123303379e+01 -2.637696621e+01 -2.637696621e+01 -5.7575e+00 +1.8825e+00 +1.7479e+00 +2.2000e+00 +7.2681e-01 +1.8280e+00 +7.7031e-01 -2.6880e+00 +3.5119e+00 -2.9688e+00 -1.8919e+00 +8.9012e-01 +5.0303e+00 +2.1610e+00 -2.2066e+00 -1.7958e+00 -2.8714e+00 +2.6258e+00 +1.0574e+00 +1.5071e+00
94 +2.874372780e+01 +2.874372780e+01 -2.886627220e+01 -2.886627220e+01 -4.4231e+00 +3.3879e-01 +2.4800e+00 +7.8193e-01 +8.3570e-01 +1.1472e+00 +1.0547e+00 -1.5654e+00 +2.6280e+00 -1.6265e+00 -2.3193e+00 +1.7563e-01 +3.4054e+00 +1.6218e+00 -2.2004e+00 -1.2386e+00 -1.8001e+00 +2.3875e+00 +1.7123e+00 +2.4125e+00
107 +2.764339723e+01 +2.764339723e+01 -2.996660277e+01 -2.996660277e+01 -3.4577e+00 +8.3973e-01 +2.2471e-01 +9.0487e-01 +7.2988e-01 +7.1064e-01 +6.7257e-01 -1.3775e+00 +1.7494e+00 -1.7678e+00 -1.5862e+00 -7.9095e-01 +2.3203e+00 +1.7285e+00 -2.1478e+00 -2.4461e+00 -2.9920e+00 +2.3130e+00 +5.7648e-01 +3.1307e+00
109 +2.636574711e+01 +2.636574711e+01 -3.124425289e+01 -3.124425289e+01 -4.8299e+00 +1.8881e+00 +1.9339e+00 +1.5404e+00 +1.0394e+00 +1.7661e+00 +6.6851e-01 -2.2546e+00 +2.3639e+00 -2.7814e+00 -1.8002e+00 -7.4299e-02 +3.8298e+00 +2.0978e+00 -1.0977e+00 -1.6164e+00 -1.8428e+00 +2.2825e+00 +1.0150e+00 +3.7073e+00
117 +2.391425823e+01 +2.391425823e+01 -3.369574177e+01 -3.369574177e+01 -3.7916e+00 +1.2505e+00 +1.5712e+00 +1.8689e+00 +6.2010e-01 +1.0166e+00 +7.1230e-01 -2.3499e+00 +2.8940e+00 -1.6119e+00 +1.9912e-01 -9.5684e-01 +3.3604e+00 +2.1380e+00 -2.0325e+00 -1.0982e+00 -9.5108e-01 +2.0072e+00 -1.3629e-01 +2.6701e+00
153 +2.149803372e+01 +2.149803372e+01 -3.611196628e+01 -3.611196628e+01 -3.7823e+00 +8.8372e-01 +1.7266e+00 +3.9195e+00 +1.6751e+00 +2.1228e+00 +2.0998e+00 -1.9467e+00 +2.5006e+00 -4.1186e-01 +1.8129e-01 -2.4295e+00 +3.3026e+00 +8.4775e-01 -1.2584e+00 -6.4166e-01 -2.7662e+00 +7.1360e-01 +4.7542e-01 +1.5527e+00
262 +1.743749569e+01 +1.743749569e+01 -4.017250431e+01 -4.017250431e+01 -4.0270e+00 +2.3997e+00 +5.6488e-01 +1.9162e+00 +2.0740e+00 +2.3392e+00 +2.8912e+00 -3.4036e+00 +2.8708e+00 -1.5004e+00 +1.4040e-01 -1.4627e+00 +4.0376e+00 +2.5762e+00 -5.3959e-01 -1.5807e+00 -2.7505e+00 +2.2946e+00 -1.4391e-02 -3.4784e-01
275 +1.632537806e+01 +1.632537806e+01 -4.128462194e+01 -4.128462194e+01 -4.2056e+00 +1.9453e+00 +1.1714e+00 +1.2628e+00 +2.2619e+00 +1.8324e+00 +2.5277e+00 -2.6891e+00 +2.8914e+00 -1.7721e+00 +4.1436e-01 -1.0771e+00 +4.3230e+00 +3.0257e+00 -8.4851e-01 -1.5765e+00 -2.2666e+00 +2.5574e+00 +5.8432e-01 +1.6551e-01
284 +1.472127582e+01 +1.472127582e+01 -4.288872418e+01 -4.288872418e+01 -4.2426e+00 +2.7414e+00 +9.3604e-01 +1.5824e+00 +2.9435e+00 +2.5643e+00 +3.5485e+00 -3.1696e+00 +2.8828e+00 -1.8837e+00 +7.4750e-01 -1.9440e+00 +3.7511e+00 +3.3786e+00 -6.5503e-01 -2.2332e+00 -2.4007e+00 +2.6118e+00 +1.1183e+00 +8.1655e-01
292 +1.244090829e+01 +1.244090829e+01 -4.516909171e+01 -4.516909171e+01 -4.4312e+00 +2.5182e+00 +1.8309e-02 +1.8211e+00 +2.3887e+00 +2.2726e+00 +3.5546e+00 -2.1784e+00 +3.3974e+00 -1.6655e+00 +1.1954e-01 -1.8305e+00 +3.4072e+00 +2.4002e+00 -8.9414e-01 -1.6000e+00 -3.1729e+00 +2.8795e+00 +1.7354e+00 +5.2525e-01
302 +1.131258917e+01 +1.131258917e+01 -4.629741083e+01 -4.629741083e+01 -4.7537e+00 +1.5505e+00 +6.1221e-01 +1.6786e+00 +1.5605e+00 +1.4963e+00 +3.0148e+00 -1.9829e+00 +3.2541e+00 -1.2587e+00 -8.7102e-02 -2.3391e+00 +2.9676e+00 +2.4032e+00 -1.1698e+00 -3.0884e-01 -2.9534e+00 +3.1633e+00 +1.4553e+00 +6.2495e-01
324 +9.629171177e+00 +9.629171177e+00 -4.798082882e+01 -4.798082882e+01 -4.9094e+00 +2.0583e+00 +9.9774e-01 +2.0999e+00 +1.4828e+00 +2.5147e+00 +2.3847e+00 -1.9490e+00 +2.5282e+00 -1.7585e+00 +3.5468e-01 -2.3043e+00 +3.8341e+00 +2.2607e+00 -1.5846e+00 -7.0823e-01 -2.4583e+00 +2.9694e+00 +9.6208e-01 +1.3569e+00
341 +9.477732973e+00 +9.477732973e+00 -4.813226703e+01 -4.813226703e+01 -5.1596e+00 +2.2975e+00 +1.4115e+00 +2.5032e+00 +1.4735e+00 +2.5315e+00 +2.9853e+00 -2.5018e+00 +2.6531e+00 -2.3967e+00 +5.5832e-01 -3.1569e+00 +4.0617e+00 +1.9644e+00 -1.1823e+00 -6.1018e-01 -3.2577e+00 +3.4009e+00 +1.3168e+00 +1.6673e+00
348 +8.456493536e+00 +8.456493536e+00 -4.915350646e+01 -4.915350646e+01 -4.8147e+00 +2.1563e+00 +1.4542e+00 +2.6251e+00 +1.7755e+00 +2.3546e+00 +2.5908e+00 -2.7420e+00 +2.2977e+00 -2.6075e+00 +5.4683e-01 -2.9997e+00 +3.3527e+00 +2.6929e+00 -1.1220e+00 -1.3667e+00 -2.6996e+00 +2.9923e+00 +9.2924e-01 +1.6404e+00
358 +7.255186873e+00 +7.255186873e+00 -5.035481313e+01 -5.035481313e+01 -4.1457e+00 +2.0342e+00 +1.5674e+00 +2.7801e+00 +1.7852e+00 +2.6502e+00 +2.6719e+00 -3.2135e+00 +2.2004e+00 -1.5177e+00 +5.5104e-01 -2.5549e+00 +3.5497e+00 +2.7924e+00 -1.4343e+00 -1.3162e+00 -2.3781e+00 +3.3773e+00 +4.6062e-01 +1.6319e+00
370 +6.759480853e+00 +6.759480853e+00 -5.085051915e+01 -5.085051915e+01 -4.2444e+00 +1.8852e+00 +1.7561e+00 +2.2430e+00 +1.6266e+00 +2.2973e+00 +3.0846e+00 -3.7975e+00 +2.0958e+00 -1.5186e+00 +7.5240e-01 -2.7779e+00 +3.3992e+00 +3.0306e+00 -1.5427e+00 -1.1153e+00 -2.6299e+00 +3.3762e+00 +4.7758e-01 +1.7729e+00
372 +5.839535270e+00 +5.839535270e+00 -5.177046473e+01 -5.177046473e+01 -4.5825e+00 +1.6839e+00 +1.6384e+00 +1.7121e+00 +2.1509e+00 +2.1812e+00 +2.8628e+00 -3.7212e+00 +2.0663e+00 -1.8819e+00 +2.2257e-01 -2.2105e+00 +3.5514e+00 +2.6249e+00 -1.2496e+00 -1.2822e+00 -2.7387e+00 +3.4655e+00 +9.9952e-01 +1.8767e+00
389 +5.184096133e+00 +5.184096133e+00 -5.242590387e+01 -5.242590387e+01 -4.1152e+00 +1.5150e+00 +1.9766e+00 +1.4795e+00 +1.2541e+00 +1.8429e+00 +3.0706e+00 -3.3391e+00 +2.1893e+00 -1.6936e+00 -2.0495e-02 -2.5751e+00 +3.1501e+00 +2.7202e+00 -1.1076e+00 -1.3650e+00 -2.3847e+00 +3.1056e+00 +1.0154e+00 +1.6359e+00
424 +4.703391653e+00 +4.703391653e+00 -5.290660835e+01 -5.290660835e+01 -4.3133e+00 +1.9603e+00 +1.3166e+00 +1.8019e+00 +1.4561e+00 +2.2670e+00 +3.4638e+00 -3.0541e+00 +2.3009e+00 -2.2105e+00 -9.6109e-01 -2.6010e+00 +3.2297e+00 +2.1549e+00 -7.3766e-01 -1.8815e+00 -3.3319e+00 +3.2063e+00 +5.6536e-01 +1.5403e+00
427 +4.105328045e+00 +4.105328045e+00 -5.350467195e+01 -5.350467195e+01 -4.3504e+00 +1.8042e+00 +1.6602e+00 +1.6777e+00 +1.5891e+00 +2.6159e+00 +2.9961e+00 -2.7453e+00 +1.9778e+00 -1.8287e+00 -2.4125e-01 -2.6118e+00 +3.1814e+00 +2.2240e+00 -1.3385e+00 -1.4737e+00 -3.3405e+00 +3.2522e+00 +1.2872e+00 +1.4671e+00
438 +2.987524323e+00 +2.987524323e+00 -5.462247568e+01 -5.462247568e+01 -3.6685e+00 +2.2353e+00 +1.4645e+00 +1.9436e+00 +1.5799e+00 +2.4774e+00 +3.2803e+00 -2.8409e+00 +2.4762e+00 -2.3723e+00 -2.2770e-01 -2.5396e+00 +3.6714e+00 +2.2060e+00 -1.5062e+00 -1.2914e+00 -3.3517e+00 +3.2427e+00 +1.1642e+00 +1.6661e+00
448 +2.018453452e+00 +2.018453452e+00 -5.559154655e+01 -5.559154655e+01 -3.7761e+00 +1.7030e+00 +1.4241e+00 +1.7570e+00 +1.4624e+00 +2.4829e+00 +3.4050e+00 -2.6772e+00 +2.6958e+00 -2.1947e+00 -5.5731e-01 -2.5846e+00 +3.9751e+00 +2.2820e+00 -1.6953e+00 -1.2462e+00 -3.3570e+00 +3.3295e+00 +9.3028e-01 +1.8872e+00
467 +1.678144951e+00 +1.678144951e+00 -5.593185505e+01 -5.593185505e+01 -3.4639e+00 +1.4803e+00 +1.5464e+00 +1.9781e+00 +1.3340e+00 +2.5315e+00 +3.8087e+00 -3.1608e+00 +3.1363e+00 -2.4734e+00 -3.2884e-01 -2.2468e+00 +3.7466e+00 +2.5952e+00 -1.6391e+00 -1.5661e+00 -2.8596e+00 +2.8393e+00 +1.3511e+00 +1.9046e+00
587 +1.588431897e+00 +1.588431897e+00 -5.602156810e+01 -5.602156810e+01 -3.8493e+00 +1.6730e+00 +1.7227e+00 +2.3557e+00 +1.4220e+00 +2.1985e+00 +3.8753e+00 -2.9791e+00 +2.2942e+00 -2.0140e+00 -4.8102e-01 -1.6236e+00 +3.1457e+00 +2.5133e+00 -1.9257e+00 -1.5865e+00 -3.4208e+00 +2.6674e+00 +1.5852e+00 +2.6288e+00
593 +1.436488900e+00 +1.436488900e+00 -5.617351110e+01 -5.617351110e+01 -3.7818e+00 +1.4959e+00 +1.7304e+00 +2.2812e+00 +1.6092e+00 +2.1431e+00 +3.9172e+00 -3.1381e+00 +2.4403e+00 -2.1701e+00 -5.6511e-01 -1.6122e+00 +3.1513e+00 +2.5808e+00 -2.1306e+00 -1.3101e+00 -3.2557e+00 +2.6469e+00 +1.4577e+00 +2.2347e+00
600 +9.356502395e-01 +9.356502395e-01 -5.667434976e+01 -5.667434976e+01 -3.7437e+00 +1.5240e+00 +1.5975e+00 +2.4029e+00 +1.3494e+00 +2.4214e+00 +3.7076e+00 -2.9039e+00 +2.3741e+00 -2.0551e+00 -6.3114e-01 -1.8285e+00 +3.2351e+00 +2.3730e+00 -1.9550e+00 -1.6277e+00 -3.2702e+00 +2.8350e+00 +1.6059e+00 +2.4518e+00
606 +8.175007529e-01 +8.175007529e-01 -5.679249925e+01 -5.679249925e+01 -3.7028e+00 +1.6565e+00 +1.5359e+00 +2.1773e+00 +1.2058e+00 +2.1695e+00 +3.6821e+00 -2.8810e+00 +2.6110e+00 -2.0047e+00 -4.1801e-01 -1.9473e+00 +3.5010e+00 +2.2581e+00 -1.8087e+00 -1.5267e+00 -3.2076e+00 +2.9093e+00 +1.5894e+00 +2.4143e+00
641 +7.156502906e-01 +7.156502906e-01 -5.689434971e+01 -5.689434971e+01 -3.6865e+00 +1.5590e+00 +1.7533e+00 +2.0656e+00 +9.9333e-01 +2.1490e+00 +3.5685e+00 -3.0136e+00 +2.5409e+00 -1.9711e+00 -2.2571e-01 -2.2464e+00 +3.3792e+00 +2.3871e+00 -1.9775e+00 -1.5652e+00 -3.2360e+00 +2.9395e+00 +1.1507e+00 +2.5749e+00
648 +6.450369983e-01 +6.450369983e-01 -5.696496300e+01 -5.696496300e+01 -3.6358e+00 +1.5514e+00 +1.7095e+00 +2.1981e+00 +1.0772e+00 +2.1449e+00 +3.6588e+00 -3.1833e+00 +2.7151e+00 -1.9456e+00 -3.0182e-01 -2.4249e+00 +3.4538e+00 +2.4168e+00 -1.8331e+00 -1.3923e+00 -3.2225e+00 +3.0333e+00 +1.0576e+00 +2.6254e+00
660 +6.135348509e-01 +6.135348509e-01 -5.699646515e+01 -5.699646515e+01 -3.7257e+00 +1.4827e+00 +1.9405e+00 +2.2322e+00 +1.1238e+00 +2.1198e+00 +3.5546e+00 -2.9972e+00 +2.8055e+00 -1.7792e+00 -4.1921e-01 -2.2494e+00 +3.3786e+00 +2.4536e+00 -1.8871e+00 -1.4281e+00 -3.0984e+00 +3.1209e+00 +1.1573e+00 +2.4920e+00
723 +5.696850872e-01 +5.696850872e-01 -5.704031491e+01 -5.704031491e+01 -3.8786e+00 +1.4467e+00 +1.7255e+00 +2.3186e+00 +9.7558e-01 +2.2713e+00 +3.4605e+00 -3.0409e+00 +2.7850e+00 -1.8263e+00 -2.9161e-01 -2.3257e+00 +3.3921e+00 +2.5034e+00 -1.8965e+00 -1.5331e+00 -3.2353e+00 +2.9802e+00 +9.4000e-01 +2.1749e+00
777 +5.475599767e-01 +5.475599767e-01 -5.706244002e+01 -5.706244002e+01 -4.0483e+00 +1.3960e+00 +1.6985e+00 +2.2801e+00 +1.1014e+00 +2.3157e+00 +3.4543e+00 -2.9444e+00 +2.7483e+00 -1.9389e+00 -3.4849e-01 -2.2954e+00 +3.1457e+00 +2.5526e+00 -1.8253e+00 -1.6120e+00 -3.2258e+00 +2.9673e+00 +1.0743e+00 +2.3143e+00
788 +5.364798299e-01 +5.364798299e-01 -5.707352017e+01 -5.707352017e+01 -4.0554e+00 +1.3353e+00 +1.6832e+00 +2.2997e+00 +1.0514e+00 +2.3158e+00 +3.4524e+00 -2.9593e+00 +2.7369e+00 -1.8874e+00 -3.0341e-01 -2.1720e+00 +3.1773e+00 +2.5179e+00 -1.8137e+00 -1.6505e+00 -3.2541e+00 +3.0629e+00 +1.1300e+00 +2.2278e+00
791 +5.026422511e-01 +5.026422511e-01 -5.710735775e+01 -5.710735775e+01 -3.9618e+00 +1.3399e+00 +1.7334e+00 +2.2516e+00 +1.1929e+00 +2.2832e+00 +3.4315e+00 -2.8554e+00 +2.8120e+00 -1.9037e+00 -3.8923e-01 -2.2130e+00 +3.0638e+00 +2.5066e+00 -1.8409e+00 -1.6001e+00 -3.3165e+00 +3.0182e+00 +1.0733e+00 +2.2829e+00
795 +4.635822030e-01 +4.635822030e-01 -5.714641780e+01 -5.714641780e+01 -4.0561e+00 +1.2553e+00 +1.7210e+00 +2.2276e+00 +1.2016e+00 +2.3282e+00 +3.5470e+00 -2.8810e+00 +2.8683e+00 -1.8557e+00 -5.0400e-01 -2.2739e+00 +3.1207e+00 +2.4529e+00 -1.8605e+00 -1.5617e+00 -3.2279e+00 +2.9282e+00 +9.8058e-01 +2.2393e+00
799 +4.305385971e-01 +4.305385971e-01 -5.717946140e+01 -5.717946140e+01 -3.9963e+00 +1.3180e+00 +1.7312e+00 +2.2949e+00 +1.2320e+00 +2.3067e+00 +3.4640e+00 -2.8887e+00 +2.8393e+00 -1.9036e+00 -4.0923e-01 -2.2234e+00 +3.2772e+00 +2.5137e+00 -1.8279e+00 -1.5399e+00 -3.2192e+00 +3.0609e+00 +1.0808e+00 +2.2369e+00
808 +3.800873718e-01 +3.800873718e-01 -5.722991263e+01 -5.722991263e+01 -3.9288e+00 +1.3493e+00 +1.6868e+00 +2.2145e+00 +1.2057e+00 +2.2660e+00 +3.4878e+00 -2.8713e+00 +2.7919e+00 -1.9292e+00 -3.3241e-01 -2.2224e+00 +3.3244e+00 +2.4841e+00 -1.9109e+00 -1.5471e+00 -3.2957e+00 +3.0689e+00 +1.1128e+00 +2.1252e+00
820 +3.282992717e-01 +3.282992717e-01 -5.728170073e+01 -5.728170073e+01 -3.8762e+00 +1.2883e+00 +1.6915e+00 +2.2199e+00 +1.1912e+00 +2.3044e+00 +3.5173e+00 -2.8932e+00 +2.8367e+00 -2.0331e+00 -3.2360e-01 -2.2282e+00 +3.3275e+00 +2.4742e+00 -1.9382e+00 -1.4892e+00 -3.3717e+00 +3.1675e+00 +1.2148e+00 +2.1762e+00
825 +3.089188010e-01 +3.089188010e-01 -5.730108120e+01 -5.730108120e+01 -3.8884e+00 +1.2070e+00 +1.7139e+00 +2.1980e+00 +1.2103e+00 +2.4095e+00 +3.5675e+00 -2.9524e+00 +2.8493e+00 -1.9866e+00 -3.2387e-01 -2.2458e+00 +3.3414e+00 +2.5535e+00 -1.8658e+00 -1.5491e+00 -3.3563e+00 +3.1073e+00 +1.2242e+00 +2.1922e+00
829 +2.973076906e-01 +2.973076906e-01 -5.731269231e+01 -5.731269231e+01 -3.8295e+00 +1.3084e+00 +1.7577e+00 +2.2396e+00 +1.1435e+00 +2.3148e+00 +3.5732e+00 -2.8823e+00 +2.8505e+00 -2.0638e+00 -4.0982e-01 -2.2050e+00 +3.3446e+00 +2.4214e+00 -2.0708e+00 -1.4662e+00 -3.4613e+00 +3.1323e+00 +1.2202e+00 +2.2040e+00
832 +2.772748179e-01 +2.772748179e-01 -5.733272518e+01 -5.733272518e+01 -3.8198e+00 +1.3353e+00 +1.7454e+00 +2.2524e+00 +1.1698e+00 +2.3324e+00 +3.4982e+00 -2.9053e+00 +2.8104e+00 -2.0216e+00 -4.7136e-01 -2.2293e+00 +3.3390e+00 +2.4484e+00 -2.0396e+00 -1.4694e+00 -3.3601e+00 +3.1749e+00 +1.1945e+00 +2.2148e+00
