% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1752 +1.603833079e+02 +1.603833079e+02 +2.801933079e+02 +2.801933079e+02 +8.1207e-01 +2.4429e+00 -5.8517e-01 +6.5917e-01 -7.5643e-01 +1.3780e+00 -1.3695e+00 -1.1186e+00 +1.3288e-01 -1.7007e+00 +7.4188e-01 +1.1299e-02 +6.4056e-01 -2.3139e-01 +1.5964e+00 +1.1713e-01 -2.8582e-01 +4.2216e-01 +4.1825e-01 -2.6596e-01
1777 +1.549597724e+02 +1.549597724e+02 +2.747697724e+02 +2.747697724e+02 +8.2605e-01 +2.4894e+00 -5.6302e-01 +6.8740e-01 -7.7161e-01 +1.3848e+00 -1.3643e+00 -1.0970e+00 +1.1641e-01 -1.7085e+00 +7.5318e-01 +4.3446e-03 +6.7160e-01 -2.2465e-01 +1.6221e+00 +1.2434e-01 -2.6742e-01 +4.4194e-01 +3.9800e-01 -2.6486e-01
1778 +1.406536062e+02 +1.406536062e+02 +2.604636062e+02 +2.604636062e+02 +8.0774e-01 +2.4684e+00 -5.6750e-01 +7.1899e-01 -7.8730e-01 +1.3671e+00 -1.3505e+00 -1.1135e+00 +1.2623e-01 -1.7069e+00 +7.3546e-01 -2.9021e-03 +6.6852e-01 -2.1569e-01 +1.5961e+00 +1.2696e-01 -2.9996e-01 +4.1124e-01 +4.1490e-01 -2.6834e-01
2000 +1.366871067e+02 +1.366871067e+02 +2.564971067e+02 +2.564971067e+02 +8.1479e-01 +2.3824e+00 -5.7463e-01 +6.7269e-01 -7.0451e-01 +1.4019e+00 -1.3485e+00 -1.0456e+00 +8.1440e-02 -1.8314e+00 +7.6104e-01 +8.6062e-03 +6.1687e-01 -3.0416e-01 +1.5786e+00 +5.8618e-02 -2.8739e-01 +4.0174e-01 +4.9293e-01 -3.4630e-01
2030 +1.345659694e+02 +1.345659694e+02 +2.543759694e+02 +2.543759694e+02 +8.2088e-01 +2.3730e+00 -5.6667e-01 +6.7953e-01 -7.0204e-01 +1.4035e+00 -1.3324e+00 -1.0653e+00 +7.6593e-02 -1.8075e+00 +7.4405e-01 +2.2712e-02 +6.1216e-01 -3.1103e-01 +1.5779e+00 +6.7635e-02 -2.8602e-01 +3.8962e-01 +4.9778e-01 -3.2658e-01
2084 +1.248965506e+02 +1.248965506e+02 +2.447065506e+02 +2.447065506e+02 +8.2017e-01 +2.4012e+00 -5.4183e-01 +6.9659e-01 -7.3675e-01 +1.3922e+00 -1.3398e+00 -1.0611e+00 +1.2389e-01 -1.7779e+00 +7.5304e-01 -1.7288e-02 +6.2779e-01 -2.8411e-01 +1.5784e+00 +7.9826e-02 -2.9594e-01 +3.8707e-01 +4.7522e-01 -3.1277e-01
2114 +1.216278241e+02 +1.216278241e+02 +2.414378241e+02 +2.414378241e+02 +8.1376e-01 +2.4084e+00 -5.5001e-01 +6.8949e-01 -7.3421e-01 +1.3893e+00 -1.3524e+00 -1.0526e+00 +1.2336e-01 -1.7835e+00 +7.5195e-01 -2.4167e-02 +6.1466e-01 -3.0347e-01 +1.5649e+00 +6.6171e-02 -2.7804e-01 +3.9333e-01 +4.7726e-01 -3.3293e-01
2204 +1.201222099e+02 +1.201222099e+02 +2.399322099e+02 +2.399322099e+02 +8.1549e-01 +2.3930e+00 -5.4346e-01 +6.6685e-01 -7.2744e-01 +1.3706e+00 -1.3552e+00 -1.0545e+00 +1.2737e-01 -1.7795e+00 +7.7253e-01 -4.2882e-02 +6.1642e-01 -2.9579e-01 +1.5578e+00 +7.5436e-02 -2.6829e-01 +3.8748e-01 +4.7595e-01 -3.5010e-01
2237 +1.166066492e+02 +1.166066492e+02 +2.364166492e+02 +2.364166492e+02 +8.1009e-01 +2.3748e+00 -5.4578e-01 +6.6574e-01 -7.2699e-01 +1.3806e+00 -1.3557e+00 -1.0449e+00 +1.1415e-01 -1.7958e+00 +7.7878e-01 -4.8434e-02 +6.1209e-01 -2.8679e-01 +1.5550e+00 +6.9321e-02 -2.7560e-01 +3.8732e-01 +4.8951e-01 -3.4903e-01
2243 +1.119334319e+02 +1.119334319e+02 +2.317434319e+02 +2.317434319e+02 +8.0965e-01 +2.3694e+00 -5.4528e-01 +6.6977e-01 -7.2557e-01 +1.3804e+00 -1.3617e+00 -1.0541e+00 +1.1376e-01 -1.8048e+00 +7.8031e-01 -4.4009e-02 +6.0770e-01 -2.8930e-01 +1.5600e+00 +7.2892e-02 -2.7648e-01 +3.8584e-01 +4.9073e-01 -3.4425e-01
2260 +1.034875942e+02 +1.034875942e+02 +2.232975942e+02 +2.232975942e+02 +8.0669e-01 +2.3779e+00 -5.4423e-01 +6.7209e-01 -7.2484e-01 +1.3788e+00 -1.3703e+00 -1.0498e+00 +1.1477e-01 -1.8076e+00 +7.8025e-01 -4.4454e-02 +5.9836e-01 -2.9366e-01 +1.5606e+00 +7.3121e-02 -2.7200e-01 +3.8317e-01 +4.9516e-01 -3.4465e-01
2327 +1.018739329e+02 +1.018739329e+02 +2.216839329e+02 +2.216839329e+02 +8.1050e-01 +2.3698e+00 -5.5372e-01 +6.7459e-01 -7.2310e-01 +1.3852e+00 -1.3726e+00 -1.0455e+00 +1.1087e-01 -1.8077e+00 +7.8198e-01 -4.8307e-02 +5.9288e-01 -2.9321e-01 +1.5538e+00 +8.2383e-02 -2.7291e-01 +3.7726e-01 +5.0518e-01 -3.4523e-01
2352 +9.885702407e+01 +9.885702407e+01 +2.186670241e+02 +2.186670241e+02 +8.0880e-01 +2.3720e+00 -5.5549e-01 +6.7585e-01 -7.2282e-01 +1.3759e+00 -1.3732e+00 -1.0460e+00 +1.0808e-01 -1.8121e+00 +7.7790e-01 -4.3187e-02 +5.9024e-01 -2.9564e-01 +1.5605e+00 +7.6406e-02 -2.7036e-01 +3.7881e-01 +5.0760e-01 -3.4433e-01
2402 +9.580122273e+01 +9.580122273e+01 +2.156112227e+02 +2.156112227e+02 +8.0423e-01 +2.3741e+00 -5.5372e-01 +6.7521e-01 -7.1487e-01 +1.3714e+00 -1.3682e+00 -1.0370e+00 +1.0989e-01 -1.8141e+00 +7.7274e-01 -4.4274e-02 +5.8328e-01 -3.0243e-01 +1.5645e+00 +7.4491e-02 -2.6325e-01 +3.7476e-01 +5.0503e-01 -3.4776e-01
2412 +9.543408224e+01 +9.543408224e+01 +2.152440822e+02 +2.152440822e+02 +8.0248e-01 +2.3723e+00 -5.5243e-01 +6.7879e-01 -7.1486e-01 +1.3732e+00 -1.3648e+00 -1.0395e+00 +1.1127e-01 -1.8083e+00 +7.7058e-01 -4.8015e-02 +5.8608e-01 -3.0047e-01 +1.5626e+00 +7.3380e-02 -2.6266e-01 +3.7305e-01 +5.0587e-01 -3.4740e-01
2432 +9.203305678e+01 +9.203305678e+01 +2.118430568e+02 +2.118430568e+02 +8.0313e-01 +2.3675e+00 -5.5873e-01 +6.7476e-01 -7.1459e-01 +1.3706e+00 -1.3686e+00 -1.0333e+00 +1.0805e-01 -1.8219e+00 +7.7176e-01 -5.8947e-02 +5.7537e-01 -3.0719e-01 +1.5616e+00 +7.0128e-02 -2.5842e-01 +3.6715e-01 +5.2058e-01 -3.4590e-01
2449 +9.097662416e+01 +9.097662416e+01 +2.107866242e+02 +2.107866242e+02 +8.0259e-01 +2.3721e+00 -5.5559e-01 +6.7346e-01 -7.1558e-01 +1.3670e+00 -1.3640e+00 -1.0405e+00 +1.1280e-01 -1.8148e+00 +7.6890e-01 -5.5916e-02 +5.8020e-01 -3.0815e-01 +1.5641e+00 +7.1464e-02 -2.5995e-01 +3.6875e-01 +5.1290e-01 -3.4536e-01
2516 +8.841033697e+01 +8.841033697e+01 +2.082203370e+02 +2.082203370e+02 +7.9127e-01 +2.3679e+00 -5.5668e-01 +6.6805e-01 -7.1372e-01 +1.3656e+00 -1.3750e+00 -1.0305e+00 +1.0724e-01 -1.8214e+00 +7.6965e-01 -7.2787e-02 +5.6535e-01 -3.2132e-01 +1.5642e+00 +6.4594e-02 -2.5847e-01 +3.6340e-01 +5.2878e-01 -3.5722e-01
2550 +8.660118400e+01 +8.660118400e+01 +2.064111840e+02 +2.064111840e+02 +7.9378e-01 +2.3694e+00 -5.5951e-01 +6.6977e-01 -7.1890e-01 +1.3635e+00 -1.3739e+00 -1.0326e+00 +1.0576e-01 -1.8205e+00 +7.6776e-01 -6.8906e-02 +5.7467e-01 -3.1916e-01 +1.5633e+00 +7.0623e-02 -2.6027e-01 +3.6777e-01 +5.2139e-01 -3.5637e-01
2618 +8.500515451e+01 +8.500515451e+01 +2.048151545e+02 +2.048151545e+02 +7.9050e-01 +2.3671e+00 -5.5776e-01 +6.7780e-01 -7.2061e-01 +1.3664e+00 -1.3708e+00 -1.0301e+00 +1.0735e-01 -1.8185e+00 +7.6320e-01 -7.2470e-02 +5.7281e-01 -3.2225e-01 +1.5719e+00 +6.8735e-02 -2.6172e-01 +3.6276e-01 +5.2302e-01 -3.5885e-01
2695 +8.304052482e+01 +8.304052482e+01 +2.028505248e+02 +2.028505248e+02 +7.8903e-01 +2.3690e+00 -5.5840e-01 +6.7025e-01 -7.2027e-01 +1.3646e+00 -1.3644e+00 -1.0301e+00 +1.0983e-01 -1.8153e+00 +7.5963e-01 -7.0696e-02 +5.7411e-01 -3.1993e-01 +1.5673e+00 +6.8931e-02 -2.6495e-01 +3.6136e-01 +5.2381e-01 -3.5707e-01
2799 +8.096661411e+01 +8.096661411e+01 +2.007766141e+02 +2.007766141e+02 +7.8832e-01 +2.3708e+00 -5.5742e-01 +6.6943e-01 -7.1815e-01 +1.3622e+00 -1.3614e+00 -1.0263e+00 +1.0771e-01 -1.8119e+00 +7.5790e-01 -8.0023e-02 +5.7509e-01 -3.2714e-01 +1.5696e+00 +6.0177e-02 -2.6845e-01 +3.5989e-01 +5.2665e-01 -3.6348e-01
2876 +7.923316016e+01 +7.923316016e+01 +1.990431602e+02 +1.990431602e+02 +7.8349e-01 +2.3753e+00 -5.5943e-01 +6.7133e-01 -7.2098e-01 +1.3586e+00 -1.3629e+00 -1.0249e+00 +1.1007e-01 -1.8163e+00 +7.5233e-01 -8.6802e-02 +5.7695e-01 -3.3681e-01 +1.5692e+00 +6.2433e-02 -2.6471e-01 +3.5645e-01 +5.3567e-01 -3.6511e-01
2992 +7.751629999e+01 +7.751629999e+01 +1.973263000e+02 +1.973263000e+02 +7.8909e-01 +2.3766e+00 -5.6217e-01 +6.7328e-01 -7.1761e-01 +1.3533e+00 -1.3593e+00 -1.0243e+00 +1.1858e-01 -1.8200e+00 +7.5480e-01 -8.7735e-02 +5.7970e-01 -3.4309e-01 +1.5674e+00 +7.1471e-02 -2.6254e-01 +3.5413e-01 +5.3586e-01 -3.7187e-01
3124 +7.578532202e+01 +7.578532202e+01 +1.955953220e+02 +1.955953220e+02 +7.8966e-01 +2.3775e+00 -5.6319e-01 +6.7657e-01 -7.1347e-01 +1.3497e+00 -1.3522e+00 -1.0249e+00 +1.2094e-01 -1.8205e+00 +7.5266e-01 -8.6974e-02 +5.8349e-01 -3.4646e-01 +1.5675e+00 +6.9092e-02 -2.6097e-01 +3.5189e-01 +5.3693e-01 -3.7239e-01
3590 +7.410815037e+01 +7.410815037e+01 +1.939181504e+02 +1.939181504e+02 +7.8452e-01 +2.3871e+00 -5.6869e-01 +6.8722e-01 -7.1293e-01 +1.3382e+00 -1.3432e+00 -1.0290e+00 +1.2941e-01 -1.8167e+00 +7.4802e-01 -9.6125e-02 +5.8643e-01 -3.6228e-01 +1.5699e+00 +7.0270e-02 -2.5622e-01 +3.5472e-01 +5.4043e-01 -3.7982e-01
% function evaluation | noise-free fitness - Fopt (-1.224900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.818062790e+02 +2.818062790e+02 +1.593162790e+02 +1.593162790e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
25 +1.983207396e+02 +1.983207396e+02 +7.583073957e+01 +7.583073957e+01 +8.8557e-01 +1.1801e+00 +6.8834e-01 +3.1859e-01 +1.3192e+00 -2.0104e+00 -3.9202e-01 +4.4403e-01 +1.5263e+00 -5.6176e-01 +8.4118e-01 -1.0592e+00 -1.2942e-01 -7.2945e-01 -7.6250e-01 -1.4596e+00 -4.7089e-01 +1.3355e+00 +3.4814e-01 +2.5652e+00
517 +1.870957499e+02 +1.870957499e+02 +6.460574991e+01 +6.460574991e+01 -9.7425e-01 -1.4914e+00 -8.9390e-01 -3.0177e-01 +4.0905e-01 -3.2991e-01 -7.7309e-01 +5.6226e-01 +3.9486e-01 -1.3333e+00 -7.4187e-01 -1.2079e+00 -1.1178e+00 -2.6829e+00 -9.7485e-01 -1.2310e+00 -1.4679e+00 +1.0301e+00 +9.3821e-01 +1.2995e+00
1543 +1.648544376e+02 +1.648544376e+02 +4.236443763e+01 +4.236443763e+01 -1.4474e+00 -2.4290e-01 -1.1947e+00 -3.2827e-01 +2.6950e+00 -8.2250e-01 -9.4007e-01 +2.0067e-01 +5.8078e-01 -1.7220e+00 -2.7161e+00 -1.0905e+00 -6.5856e-01 -2.8541e+00 -1.8192e+00 -1.2852e+00 -1.3943e+00 +5.8430e-01 +1.2230e-01 +1.1978e+00
2637 +1.597468467e+02 +1.597468467e+02 +3.725684670e+01 +3.725684670e+01 -1.9124e+00 -3.6835e-01 -9.4594e-01 +3.7654e-01 +2.4444e+00 -8.2292e-01 -1.2059e+00 +7.4725e-01 -2.6324e-01 -1.9468e+00 -2.9519e+00 -1.3870e+00 -1.3672e+00 -2.0261e+00 -2.1203e+00 -3.3454e-01 -1.4752e-01 -6.2843e-02 +1.0690e-01 +1.4484e+00
11998 +1.456700384e+02 +1.456700384e+02 +2.318003841e+01 +2.318003841e+01 -8.4526e-02 +1.1296e+00 -1.4252e+00 +2.7459e-01 +4.8729e-01 -2.2103e+00 -1.1054e+00 +1.4951e+00 +5.0899e-01 -1.8689e+00 -1.9383e+00 -1.9910e+00 -1.9387e-01 -1.7637e+00 -1.4895e+00 -9.9418e-01 -8.0129e-01 +2.1516e+00 +6.0824e-01 +2.0503e+00
12152 +1.207168018e+02 +1.207168018e+02 -1.773198154e+00 -1.773198154e+00 -1.3445e-04 +1.3756e+00 -1.2018e+00 -2.1505e-01 +6.8720e-01 -2.3279e+00 -1.3304e+00 +1.4984e+00 +5.3288e-01 -1.9496e+00 -2.1780e+00 -2.1899e+00 -6.5319e-02 -1.3678e+00 -1.7994e+00 -5.0150e-01 -1.1134e+00 +2.3120e+00 +5.9080e-01 +2.0415e+00
12946 +1.198741574e+02 +1.198741574e+02 -2.615842604e+00 -2.615842604e+00 -6.2484e-01 +1.3435e+00 -1.0910e+00 -8.2963e-01 +1.7581e-01 -1.8838e+00 -1.3276e+00 +1.5465e+00 +4.4509e-01 -9.0619e-01 -2.2725e+00 -2.3233e+00 -2.9680e-01 -1.7098e+00 -1.6981e+00 -6.9853e-01 -1.9324e+00 +2.4539e+00 +5.6846e-01 +1.5479e+00
12960 +1.155711222e+02 +1.155711222e+02 -6.918877776e+00 -6.918877776e+00 -6.5446e-01 +1.3417e+00 -1.1020e+00 -8.1068e-01 +1.4149e-01 -1.8972e+00 -1.3300e+00 +1.5343e+00 +4.4229e-01 -9.0765e-01 -2.2766e+00 -2.3275e+00 -3.0025e-01 -1.7229e+00 -1.6953e+00 -6.7178e-01 -1.9181e+00 +2.4581e+00 +5.7279e-01 +1.5415e+00
12963 +1.113444782e+02 +1.113444782e+02 -1.114552178e+01 -1.114552178e+01 -6.7204e-01 +1.3407e+00 -1.1045e+00 -7.9991e-01 +1.2715e-01 -1.9079e+00 -1.3130e+00 +1.5341e+00 +4.5075e-01 -8.9798e-01 -2.2793e+00 -2.3271e+00 -2.8983e-01 -1.7271e+00 -1.6832e+00 -6.6967e-01 -1.9308e+00 +2.4520e+00 +5.7794e-01 +1.5625e+00
12986 +1.011213938e+02 +1.011213938e+02 -2.136860619e+01 -2.136860619e+01 -6.7030e-01 +1.3599e+00 -1.0859e+00 -8.0068e-01 +1.5114e-01 -1.9057e+00 -1.3166e+00 +1.5434e+00 +4.8781e-01 -8.8117e-01 -2.2855e+00 -2.3343e+00 -2.7503e-01 -1.7282e+00 -1.6691e+00 -6.8370e-01 -1.9126e+00 +2.4405e+00 +5.7506e-01 +1.5333e+00
13005 +9.488611894e+01 +9.488611894e+01 -2.760388106e+01 -2.760388106e+01 -6.5135e-01 +1.3667e+00 -1.0835e+00 -8.1712e-01 +1.4901e-01 -1.9119e+00 -1.3116e+00 +1.5297e+00 +4.8518e-01 -8.5057e-01 -2.2691e+00 -2.3456e+00 -2.9577e-01 -1.7409e+00 -1.6519e+00 -7.0249e-01 -1.9214e+00 +2.4368e+00 +5.7635e-01 +1.5110e+00
13189 +9.109963336e+01 +9.109963336e+01 -3.139036664e+01 -3.139036664e+01 -6.1639e-01 +1.3663e+00 -1.0791e+00 -8.1712e-01 +1.8082e-01 -1.9533e+00 -1.3216e+00 +1.5133e+00 +4.9512e-01 -8.6391e-01 -2.2658e+00 -2.3615e+00 -2.8661e-01 -1.7487e+00 -1.6669e+00 -7.0367e-01 -1.8846e+00 +2.4500e+00 +5.7365e-01 +1.5236e+00
13201 +8.515674508e+01 +8.515674508e+01 -3.733325492e+01 -3.733325492e+01 -6.0422e-01 +1.3652e+00 -1.1004e+00 -8.2649e-01 +1.6242e-01 -1.9329e+00 -1.3224e+00 +1.5161e+00 +4.9656e-01 -8.7759e-01 -2.2705e+00 -2.3780e+00 -2.9507e-01 -1.7393e+00 -1.6788e+00 -6.9044e-01 -1.8956e+00 +2.4425e+00 +5.7331e-01 +1.5271e+00
13265 +7.988105113e+01 +7.988105113e+01 -4.260894887e+01 -4.260894887e+01 -6.1979e-01 +1.3680e+00 -1.0891e+00 -7.9727e-01 +1.2991e-01 -1.9218e+00 -1.3099e+00 +1.5243e+00 +5.1157e-01 -8.7804e-01 -2.2812e+00 -2.3630e+00 -2.8844e-01 -1.7550e+00 -1.6572e+00 -6.5968e-01 -1.8757e+00 +2.4481e+00 +5.6734e-01 +1.4998e+00
13312 +7.855056053e+01 +7.855056053e+01 -4.393943947e+01 -4.393943947e+01 -6.0808e-01 +1.3701e+00 -1.0914e+00 -8.2238e-01 +1.4052e-01 -1.9005e+00 -1.3210e+00 +1.5376e+00 +4.9093e-01 -8.8764e-01 -2.2881e+00 -2.3530e+00 -3.0105e-01 -1.7262e+00 -1.6698e+00 -6.6929e-01 -1.9003e+00 +2.4483e+00 +5.7507e-01 +1.5179e+00
13377 +6.992252424e+01 +6.992252424e+01 -5.256747576e+01 -5.256747576e+01 -6.2481e-01 +1.3749e+00 -1.1142e+00 -8.1567e-01 +1.3183e-01 -1.9073e+00 -1.3215e+00 +1.5428e+00 +5.1872e-01 -8.7397e-01 -2.2938e+00 -2.3719e+00 -3.0440e-01 -1.7405e+00 -1.6643e+00 -6.8258e-01 -1.9174e+00 +2.4654e+00 +5.7449e-01 +1.5053e+00
13382 +6.789832917e+01 +6.789832917e+01 -5.459167083e+01 -5.459167083e+01 -6.2665e-01 +1.3799e+00 -1.1198e+00 -8.0888e-01 +1.2133e-01 -1.8988e+00 -1.3185e+00 +1.5383e+00 +5.1708e-01 -8.7725e-01 -2.2958e+00 -2.3701e+00 -3.0154e-01 -1.7425e+00 -1.6606e+00 -6.7219e-01 -1.9115e+00 +2.4656e+00 +5.7620e-01 +1.5017e+00
13415 +6.571133716e+01 +6.571133716e+01 -5.677866284e+01 -5.677866284e+01 -6.2851e-01 +1.3788e+00 -1.1172e+00 -7.9735e-01 +1.1523e-01 -1.9097e+00 -1.3074e+00 +1.5447e+00 +5.0571e-01 -8.7752e-01 -2.2980e+00 -2.3531e+00 -2.8903e-01 -1.7371e+00 -1.6710e+00 -6.4976e-01 -1.9046e+00 +2.4694e+00 +5.7676e-01 +1.5054e+00
13469 +6.181680649e+01 +6.181680649e+01 -6.067319351e+01 -6.067319351e+01 -6.3042e-01 +1.3837e+00 -1.0841e+00 -7.8437e-01 +1.3246e-01 -1.9186e+00 -1.3223e+00 +1.5451e+00 +5.0048e-01 -8.5697e-01 -2.2990e+00 -2.3493e+00 -2.9938e-01 -1.7320e+00 -1.6626e+00 -6.7858e-01 -1.9216e+00 +2.4652e+00 +5.7534e-01 +1.4962e+00
13480 +6.129706170e+01 +6.129706170e+01 -6.119293830e+01 -6.119293830e+01 -6.3047e-01 +1.3861e+00 -1.0910e+00 -7.9667e-01 +1.3521e-01 -1.9131e+00 -1.3156e+00 +1.5426e+00 +5.0172e-01 -8.6064e-01 -2.2949e+00 -2.3520e+00 -2.8997e-01 -1.7322e+00 -1.6670e+00 -6.6528e-01 -1.9120e+00 +2.4644e+00 +5.7322e-01 +1.5059e+00
13485 +5.961465665e+01 +5.961465665e+01 -6.287534335e+01 -6.287534335e+01 -6.3298e-01 +1.3914e+00 -1.0898e+00 -8.0186e-01 +1.2697e-01 -1.9145e+00 -1.3189e+00 +1.5399e+00 +5.1002e-01 -8.5111e-01 -2.2978e+00 -2.3541e+00 -2.8727e-01 -1.7330e+00 -1.6588e+00 -6.6823e-01 -1.9154e+00 +2.4668e+00 +5.7583e-01 +1.5027e+00
13573 +5.832520565e+01 +5.832520565e+01 -6.416479435e+01 -6.416479435e+01 -6.4035e-01 +1.3846e+00 -1.0928e+00 -8.2920e-01 +1.1986e-01 -1.9007e+00 -1.3030e+00 +1.5415e+00 +5.0215e-01 -8.6350e-01 -2.3009e+00 -2.3536e+00 -2.9163e-01 -1.7440e+00 -1.6625e+00 -6.7612e-01 -1.9263e+00 +2.4681e+00 +5.8258e-01 +1.5068e+00
13694 +5.631138056e+01 +5.631138056e+01 -6.617861944e+01 -6.617861944e+01 -6.2069e-01 +1.3808e+00 -1.0782e+00 -8.1021e-01 +1.2565e-01 -1.9278e+00 -1.3108e+00 +1.5295e+00 +5.0701e-01 -8.5247e-01 -2.3014e+00 -2.3635e+00 -2.8363e-01 -1.7355e+00 -1.6694e+00 -6.6841e-01 -1.9024e+00 +2.4628e+00 +5.7926e-01 +1.5089e+00
13703 +5.173498210e+01 +5.173498210e+01 -7.075501790e+01 -7.075501790e+01 -6.1928e-01 +1.3810e+00 -1.0809e+00 -8.0886e-01 +1.2621e-01 -1.9267e+00 -1.3077e+00 +1.5276e+00 +5.0091e-01 -8.6275e-01 -2.2981e+00 -2.3624e+00 -2.8440e-01 -1.7419e+00 -1.6631e+00 -6.7419e-01 -1.9097e+00 +2.4628e+00 +5.7839e-01 +1.5104e+00
13803 +5.061799509e+01 +5.061799509e+01 -7.187200491e+01 -7.187200491e+01 -6.1953e-01 +1.3805e+00 -1.0785e+00 -8.0341e-01 +1.3021e-01 -1.9140e+00 -1.3134e+00 +1.5348e+00 +4.9446e-01 -8.6903e-01 -2.2969e+00 -2.3565e+00 -2.9172e-01 -1.7393e+00 -1.6660e+00 -6.6102e-01 -1.9089e+00 +2.4601e+00 +5.7952e-01 +1.5019e+00
13873 +4.970798189e+01 +4.970798189e+01 -7.278201811e+01 -7.278201811e+01 -6.2736e-01 +1.3866e+00 -1.0734e+00 -8.1117e-01 +1.4098e-01 -1.9132e+00 -1.3208e+00 +1.5352e+00 +4.9564e-01 -8.6630e-01 -2.3012e+00 -2.3680e+00 -2.9090e-01 -1.7344e+00 -1.6693e+00 -6.7534e-01 -1.9029e+00 +2.4641e+00 +5.7691e-01 +1.5077e+00
13887 +4.879991045e+01 +4.879991045e+01 -7.369008955e+01 -7.369008955e+01 -6.2098e-01 +1.3850e+00 -1.0779e+00 -8.1744e-01 +1.3929e-01 -1.9160e+00 -1.3196e+00 +1.5379e+00 +4.9387e-01 -8.6624e-01 -2.2990e+00 -2.3680e+00 -2.9057e-01 -1.7360e+00 -1.6669e+00 -6.7730e-01 -1.9098e+00 +2.4623e+00 +5.7778e-01 +1.5048e+00
13922 +4.748520538e+01 +4.748520538e+01 -7.500479462e+01 -7.500479462e+01 -6.1511e-01 +1.3864e+00 -1.0648e+00 -8.1726e-01 +1.3797e-01 -1.9164e+00 -1.3205e+00 +1.5422e+00 +4.8462e-01 -8.7010e-01 -2.3036e+00 -2.3669e+00 -2.9102e-01 -1.7387e+00 -1.6629e+00 -6.8293e-01 -1.9003e+00 +2.4642e+00 +5.7816e-01 +1.5030e+00
13933 +4.666553836e+01 +4.666553836e+01 -7.582446164e+01 -7.582446164e+01 -6.1515e-01 +1.3866e+00 -1.0618e+00 -8.1948e-01 +1.4232e-01 -1.9155e+00 -1.3201e+00 +1.5406e+00 +4.8489e-01 -8.6776e-01 -2.3030e+00 -2.3697e+00 -2.8765e-01 -1.7377e+00 -1.6645e+00 -6.8118e-01 -1.8989e+00 +2.4641e+00 +5.7899e-01 +1.5056e+00
14033 +4.555790517e+01 +4.555790517e+01 -7.693209483e+01 -7.693209483e+01 -6.2431e-01 +1.3866e+00 -1.0706e+00 -8.0882e-01 +1.3886e-01 -1.9056e+00 -1.3221e+00 +1.5355e+00 +4.8884e-01 -8.6912e-01 -2.3004e+00 -2.3670e+00 -2.8416e-01 -1.7379e+00 -1.6588e+00 -6.7455e-01 -1.9026e+00 +2.4689e+00 +5.7604e-01 +1.5039e+00
14103 +4.445793779e+01 +4.445793779e+01 -7.803206221e+01 -7.803206221e+01 -6.2361e-01 +1.3872e+00 -1.0670e+00 -8.1169e-01 +1.3287e-01 -1.9056e+00 -1.3224e+00 +1.5338e+00 +4.8454e-01 -8.7057e-01 -2.3027e+00 -2.3658e+00 -2.8138e-01 -1.7321e+00 -1.6597e+00 -6.7194e-01 -1.9041e+00 +2.4713e+00 +5.7883e-01 +1.5054e+00
14191 +4.354852373e+01 +4.354852373e+01 -7.894147627e+01 -7.894147627e+01 -6.2961e-01 +1.3855e+00 -1.0702e+00 -8.0693e-01 +1.3055e-01 -1.9048e+00 -1.3200e+00 +1.5325e+00 +4.8887e-01 -8.6282e-01 -2.3041e+00 -2.3686e+00 -2.7938e-01 -1.7342e+00 -1.6534e+00 -6.7069e-01 -1.9070e+00 +2.4749e+00 +5.7985e-01 +1.5043e+00
14225 +4.263446226e+01 +4.263446226e+01 -7.985553774e+01 -7.985553774e+01 -6.2812e-01 +1.3855e+00 -1.0679e+00 -8.0327e-01 +1.2660e-01 -1.9052e+00 -1.3179e+00 +1.5309e+00 +4.9237e-01 -8.6465e-01 -2.3020e+00 -2.3686e+00 -2.7860e-01 -1.7304e+00 -1.6544e+00 -6.6837e-01 -1.9063e+00 +2.4737e+00 +5.8103e-01 +1.5005e+00
14408 +4.163177516e+01 +4.163177516e+01 -8.085822484e+01 -8.085822484e+01 -6.2519e-01 +1.3836e+00 -1.0662e+00 -8.0363e-01 +1.2783e-01 -1.9038e+00 -1.3200e+00 +1.5364e+00 +4.9007e-01 -8.6587e-01 -2.3040e+00 -2.3716e+00 -2.7762e-01 -1.7296e+00 -1.6512e+00 -6.7256e-01 -1.9034e+00 +2.4734e+00 +5.8234e-01 +1.4967e+00
14530 +4.072660583e+01 +4.072660583e+01 -8.176339417e+01 -8.176339417e+01 -6.2486e-01 +1.3832e+00 -1.0572e+00 -8.0507e-01 +1.2847e-01 -1.9021e+00 -1.3205e+00 +1.5370e+00 +4.8514e-01 -8.6603e-01 -2.3022e+00 -2.3726e+00 -2.7409e-01 -1.7238e+00 -1.6491e+00 -6.7048e-01 -1.8999e+00 +2.4727e+00 +5.8406e-01 +1.4960e+00
