% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
409 +2.428221952e+02 +2.428221952e+02 +7.159421952e+02 +7.159421952e+02 +1.3284e+00 -1.0245e+00 +5.6644e-03 -1.3936e+00 +6.3799e-01 -1.2463e+00 +3.4118e+00 +2.1235e+00 -3.5455e+00 +1.1043e+00 +1.7364e+00 -1.0162e+00 -1.0588e+00 +2.4197e-01 +2.9773e+00 -2.5476e+00 +1.4111e+00 +1.0375e+00 -1.1250e-01 -1.0423e+00
636 +2.269413272e+02 +2.269413272e+02 +7.000613272e+02 +7.000613272e+02 +1.1916e+00 +1.5527e-01 +6.4672e-01 -2.0793e+00 +6.5118e-01 -2.0788e+00 +1.7614e+00 +2.7294e+00 -3.0426e+00 +1.4835e+00 +1.4315e+00 -9.4428e-01 -6.0694e-01 -2.9813e-01 +3.2579e+00 -3.6808e+00 +1.1043e+00 +3.5376e-01 +1.5162e+00 -1.3361e+00
737 +2.022450486e+02 +2.022450486e+02 +6.753650486e+02 +6.753650486e+02 +1.1279e+00 +1.0317e+00 +1.3291e+00 -2.2705e+00 +1.0484e+00 -1.9973e+00 +2.6722e+00 +2.4668e+00 -3.8221e+00 +1.4084e+00 +2.5189e+00 -9.1838e-01 -4.9932e-01 -1.4492e+00 +3.4308e+00 -3.6764e+00 +9.6573e-01 +6.5123e-01 +1.0141e+00 -3.2692e+00
1065 +1.979096418e+02 +1.979096418e+02 +6.710296418e+02 +6.710296418e+02 +9.7200e-01 +1.8195e+00 +3.1388e+00 -3.6747e+00 -4.8669e-01 -2.4795e+00 +2.1585e+00 +6.3125e-01 -3.6821e+00 -2.0067e+00 +2.0471e+00 -2.0802e+00 -1.4759e+00 -2.0038e+00 +3.9786e+00 -2.2550e+00 +1.0005e+00 +9.5489e-02 +2.8000e+00 -1.7002e+00
1066 +1.757146294e+02 +1.757146294e+02 +6.488346294e+02 +6.488346294e+02 +9.0573e-01 +2.1911e+00 +2.9612e+00 -3.9696e+00 -5.2539e-02 -2.9097e+00 +1.9868e+00 +1.1637e+00 -2.9623e+00 -2.0304e+00 +2.3845e+00 -2.0374e+00 -1.0741e+00 -2.7195e+00 +4.1274e+00 -2.7357e+00 +1.3590e+00 +4.1959e-01 +2.7969e+00 -1.5489e+00
1258 +1.692490452e+02 +1.692490452e+02 +6.423690452e+02 +6.423690452e+02 +8.3253e-01 -4.8633e-01 +2.8310e+00 -3.6062e+00 +5.5626e-01 -2.1915e+00 +1.4825e+00 +1.7987e+00 -4.6642e+00 -1.7121e+00 +2.9066e+00 -8.6273e-01 -9.0514e-01 -3.0780e+00 +4.0319e+00 -2.2152e+00 +2.4846e+00 +7.4406e-01 +2.1686e+00 -2.5099e+00
2619 +1.586744137e+02 +1.586744137e+02 +6.317944137e+02 +6.317944137e+02 +6.6366e-01 -1.9513e+00 +1.5232e+00 -2.8243e+00 +2.5597e-01 -2.7911e+00 +1.0443e+00 +1.0467e+00 -2.1842e+00 -2.3547e+00 +2.2070e+00 -4.7903e+00 -1.7011e+00 -1.7301e+00 +4.3964e+00 -4.0457e+00 +3.1637e+00 +1.1967e+00 +3.8217e+00 -1.4389e+00
2736 +1.517517310e+02 +1.517517310e+02 +6.248717310e+02 +6.248717310e+02 +5.7276e-01 -1.7058e+00 +1.5123e+00 -3.0452e+00 +5.9832e-03 -2.7896e+00 +1.3605e+00 +1.1784e+00 -2.1359e+00 -2.2021e+00 +2.0528e+00 -4.8831e+00 -1.6648e+00 -1.7249e+00 +4.4158e+00 -3.9014e+00 +3.3791e+00 +1.1622e+00 +3.8185e+00 -1.5845e+00
2744 +1.440591911e+02 +1.440591911e+02 +6.171791911e+02 +6.171791911e+02 +5.7385e-01 -1.7126e+00 +1.4144e+00 -3.0149e+00 -1.8993e-02 -2.7726e+00 +1.3481e+00 +1.1244e+00 -2.1414e+00 -2.2452e+00 +1.9726e+00 -4.7964e+00 -1.7136e+00 -1.6351e+00 +4.3704e+00 -3.9106e+00 +3.4072e+00 +1.1929e+00 +3.8030e+00 -1.5872e+00
2765 +1.340769397e+02 +1.340769397e+02 +6.071969397e+02 +6.071969397e+02 +5.4589e-01 -1.8022e+00 +1.3425e+00 -2.9225e+00 -1.7927e-02 -2.7695e+00 +1.3987e+00 +1.1090e+00 -2.2421e+00 -2.1767e+00 +2.0647e+00 -4.8623e+00 -1.7955e+00 -1.7035e+00 +4.3393e+00 -3.9982e+00 +3.5182e+00 +1.1893e+00 +3.7937e+00 -1.5093e+00
2833 +1.301150341e+02 +1.301150341e+02 +6.032350341e+02 +6.032350341e+02 +5.9612e-01 -1.8023e+00 +1.2909e+00 -2.8120e+00 -2.4543e-02 -2.8799e+00 +1.3931e+00 +1.0782e+00 -2.1173e+00 -2.1875e+00 +2.0688e+00 -4.9156e+00 -1.7651e+00 -1.8367e+00 +4.3569e+00 -3.8866e+00 +3.3560e+00 +1.1535e+00 +3.7099e+00 -1.5764e+00
2925 +1.147695123e+02 +1.147695123e+02 +5.878895123e+02 +5.878895123e+02 +6.1124e-01 -1.9114e+00 +1.1504e+00 -2.8645e+00 -1.1634e-01 -3.0250e+00 +1.3729e+00 +9.9754e-01 -2.1304e+00 -2.1122e+00 +2.0787e+00 -5.0296e+00 -2.0082e+00 -1.8700e+00 +4.2698e+00 -3.8661e+00 +3.5163e+00 +1.1326e+00 +3.7007e+00 -1.6339e+00
2944 +1.100010358e+02 +1.100010358e+02 +5.831210358e+02 +5.831210358e+02 +5.5226e-01 -1.8818e+00 +1.1681e+00 -2.8874e+00 -6.1353e-02 -3.0224e+00 +1.3182e+00 +9.9121e-01 -2.1193e+00 -2.0500e+00 +2.1017e+00 -5.0316e+00 -1.9909e+00 -1.8451e+00 +4.2704e+00 -3.9100e+00 +3.5481e+00 +1.1172e+00 +3.7627e+00 -1.6037e+00
2973 +1.053852224e+02 +1.053852224e+02 +5.785052224e+02 +5.785052224e+02 +5.7230e-01 -1.9510e+00 +1.1643e+00 -2.9459e+00 -8.9803e-02 -3.0010e+00 +1.3811e+00 +9.8123e-01 -2.0987e+00 -2.0719e+00 +2.1150e+00 -5.0216e+00 -2.0190e+00 -1.8311e+00 +4.2424e+00 -3.9735e+00 +3.5749e+00 +1.1266e+00 +3.7782e+00 -1.6124e+00
2990 +1.038666672e+02 +1.038666672e+02 +5.769866672e+02 +5.769866672e+02 +5.4369e-01 -1.8851e+00 +1.1382e+00 -2.9050e+00 -6.0676e-02 -2.9816e+00 +1.3351e+00 +9.8021e-01 -2.1127e+00 -2.1050e+00 +2.1497e+00 -5.0338e+00 -1.9849e+00 -1.8539e+00 +4.2397e+00 -3.9192e+00 +3.5977e+00 +1.1140e+00 +3.7615e+00 -1.6224e+00
3018 +9.291572175e+01 +9.291572175e+01 +5.660357217e+02 +5.660357217e+02 +5.5118e-01 -1.8955e+00 +1.2003e+00 -2.9947e+00 +1.2752e-02 -2.9223e+00 +1.3786e+00 +9.9636e-01 -2.1631e+00 -2.1659e+00 +2.1808e+00 -5.0232e+00 -2.0281e+00 -1.8797e+00 +4.2358e+00 -4.0016e+00 +3.6023e+00 +1.1422e+00 +3.7970e+00 -1.6537e+00
3092 +9.102224619e+01 +9.102224619e+01 +5.641422462e+02 +5.641422462e+02 +5.6026e-01 -1.9065e+00 +1.2218e+00 -2.9660e+00 -2.0719e-02 -2.8970e+00 +1.4141e+00 +1.0427e+00 -2.1648e+00 -2.1630e+00 +2.2185e+00 -5.0381e+00 -1.9790e+00 -1.8580e+00 +4.3002e+00 -3.9698e+00 +3.5913e+00 +1.1757e+00 +3.7937e+00 -1.6464e+00
3111 +8.742736913e+01 +8.742736913e+01 +5.605473691e+02 +5.605473691e+02 +5.6603e-01 -1.8790e+00 +1.2208e+00 -2.9660e+00 -3.8506e-02 -2.9251e+00 +1.3974e+00 +1.0210e+00 -2.1563e+00 -2.1695e+00 +2.2069e+00 -5.0628e+00 -1.9555e+00 -1.8334e+00 +4.2997e+00 -3.9955e+00 +3.5562e+00 +1.1666e+00 +3.7744e+00 -1.5837e+00
3118 +8.690295910e+01 +8.690295910e+01 +5.600229591e+02 +5.600229591e+02 +5.7356e-01 -1.8749e+00 +1.2060e+00 -2.9651e+00 -1.7522e-02 -2.9309e+00 +1.4086e+00 +1.0167e+00 -2.1560e+00 -2.1504e+00 +2.2180e+00 -5.0589e+00 -1.9655e+00 -1.8378e+00 +4.3043e+00 -3.9672e+00 +3.5484e+00 +1.1563e+00 +3.7731e+00 -1.5687e+00
3123 +8.415299185e+01 +8.415299185e+01 +5.572729919e+02 +5.572729919e+02 +5.7212e-01 -1.8624e+00 +1.2163e+00 -2.9651e+00 -4.0483e-02 -2.9317e+00 +1.4107e+00 +9.9679e-01 -2.1499e+00 -2.1576e+00 +2.2555e+00 -5.0970e+00 -1.9736e+00 -1.8202e+00 +4.3023e+00 -3.9684e+00 +3.5500e+00 +1.1470e+00 +3.7580e+00 -1.5663e+00
3148 +8.192049826e+01 +8.192049826e+01 +5.550404983e+02 +5.550404983e+02 +5.9405e-01 -1.8425e+00 +1.2429e+00 -2.9994e+00 -4.3849e-02 -2.9528e+00 +1.4007e+00 +9.8899e-01 -2.1857e+00 -2.1286e+00 +2.2157e+00 -5.0915e+00 -1.9849e+00 -1.8175e+00 +4.2565e+00 -3.9439e+00 +3.6010e+00 +1.1471e+00 +3.7473e+00 -1.5505e+00
3158 +8.003425319e+01 +8.003425319e+01 +5.531542532e+02 +5.531542532e+02 +5.8290e-01 -1.8425e+00 +1.2318e+00 -3.0095e+00 -8.0959e-02 -2.9434e+00 +1.3998e+00 +9.9542e-01 -2.1866e+00 -2.1240e+00 +2.2261e+00 -5.0763e+00 -1.9921e+00 -1.8074e+00 +4.2600e+00 -3.9441e+00 +3.6134e+00 +1.1493e+00 +3.7567e+00 -1.5631e+00
3182 +7.876332872e+01 +7.876332872e+01 +5.518833287e+02 +5.518833287e+02 +5.7218e-01 -1.8940e+00 +1.2187e+00 -3.0160e+00 -1.2899e-01 -2.9256e+00 +1.4073e+00 +1.0243e+00 -2.2059e+00 -2.1142e+00 +2.1854e+00 -5.0613e+00 -1.9527e+00 -1.8235e+00 +4.2743e+00 -3.9032e+00 +3.6754e+00 +1.1507e+00 +3.7408e+00 -1.5973e+00
3197 +7.757544476e+01 +7.757544476e+01 +5.506954448e+02 +5.506954448e+02 +5.6362e-01 -1.8899e+00 +1.2338e+00 -3.0100e+00 -1.3412e-01 -2.9269e+00 +1.4156e+00 +1.0089e+00 -2.1998e+00 -2.1077e+00 +2.1776e+00 -5.0457e+00 -1.9591e+00 -1.8275e+00 +4.2878e+00 -3.9006e+00 +3.6372e+00 +1.1353e+00 +3.7386e+00 -1.5951e+00
3210 +7.364402565e+01 +7.364402565e+01 +5.467640256e+02 +5.467640256e+02 +5.5772e-01 -1.8964e+00 +1.2525e+00 -2.9891e+00 -1.0841e-01 -2.9140e+00 +1.4273e+00 +1.0103e+00 -2.1846e+00 -2.1057e+00 +2.1771e+00 -5.0613e+00 -1.9881e+00 -1.8223e+00 +4.2822e+00 -3.9136e+00 +3.6358e+00 +1.1376e+00 +3.7444e+00 -1.5516e+00
3237 +7.131530766e+01 +7.131530766e+01 +5.444353077e+02 +5.444353077e+02 +5.6384e-01 -1.8970e+00 +1.2404e+00 -3.0332e+00 -7.5487e-02 -2.8977e+00 +1.4336e+00 +1.0092e+00 -2.1938e+00 -2.1142e+00 +2.1604e+00 -5.0764e+00 -1.9968e+00 -1.8020e+00 +4.2798e+00 -3.9186e+00 +3.6642e+00 +1.1446e+00 +3.7235e+00 -1.5662e+00
3252 +7.055772613e+01 +7.055772613e+01 +5.436777261e+02 +5.436777261e+02 +5.5850e-01 -1.8819e+00 +1.2281e+00 -3.0231e+00 -6.7544e-02 -2.9163e+00 +1.4539e+00 +1.0105e+00 -2.1848e+00 -2.1212e+00 +2.1526e+00 -5.0631e+00 -1.9950e+00 -1.8149e+00 +4.2871e+00 -3.9228e+00 +3.6510e+00 +1.1292e+00 +3.7167e+00 -1.5618e+00
3405 +6.897486509e+01 +6.897486509e+01 +5.420948651e+02 +5.420948651e+02 +5.7510e-01 -1.8705e+00 +1.2378e+00 -3.0028e+00 -6.8883e-02 -2.9063e+00 +1.4704e+00 +1.0148e+00 -2.1878e+00 -2.1028e+00 +2.1777e+00 -5.0777e+00 -1.9612e+00 -1.8103e+00 +4.2959e+00 -3.9335e+00 +3.6231e+00 +1.1171e+00 +3.7069e+00 -1.5748e+00
3536 +6.759094343e+01 +6.759094343e+01 +5.407109434e+02 +5.407109434e+02 +5.7327e-01 -1.8526e+00 +1.2345e+00 -2.9812e+00 -6.1960e-02 -2.9215e+00 +1.4994e+00 +1.0137e+00 -2.1907e+00 -2.1107e+00 +2.2003e+00 -5.0605e+00 -1.9866e+00 -1.8040e+00 +4.2807e+00 -3.9117e+00 +3.6249e+00 +1.1224e+00 +3.6780e+00 -1.5772e+00
3705 +6.574175376e+01 +6.574175376e+01 +5.388617538e+02 +5.388617538e+02 +5.6996e-01 -1.8797e+00 +1.2407e+00 -2.9988e+00 -8.4389e-02 -2.9084e+00 +1.4946e+00 +1.0028e+00 -2.2003e+00 -2.1042e+00 +2.1733e+00 -5.0751e+00 -1.9824e+00 -1.7845e+00 +4.2864e+00 -3.9013e+00 +3.6474e+00 +1.1224e+00 +3.6766e+00 -1.5554e+00
% function evaluation | noise-free fitness - Fopt (6.842100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.609216603e+02 +6.609216603e+02 +1.345131660e+03 +1.345131660e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +5.894780629e+02 +5.894780629e+02 +1.273688063e+03 +1.273688063e+03 -5.6534e-01 -4.4827e-01 -1.7294e+00 -5.6447e-01 -7.4227e-01 +1.2660e+00 -1.5651e+00 -7.2938e-01 -5.5043e-01 -1.2785e-01 -9.1121e-01 +2.4276e-01 -2.0160e+00 -6.9123e-01 +5.8235e-01 +2.1229e+00 -5.5532e-01 +1.1026e+00 -2.6418e-02 -4.2951e-02
22 +5.105778171e+02 +5.105778171e+02 +1.194787817e+03 +1.194787817e+03 -6.1330e-01 -7.9390e-01 -1.4713e+00 -3.4355e-01 +7.3578e-01 +6.6027e-01 -2.0733e+00 -1.1742e+00 -5.0220e-01 +1.3872e+00 -2.9789e-01 -1.6940e+00 -1.2436e+00 +2.8238e-02 +8.5212e-01 +3.2434e+00 -1.7584e-01 +1.1360e+00 -1.4104e+00 -2.1156e+00
80 +4.624105974e+02 +4.624105974e+02 +1.146620597e+03 +1.146620597e+03 -1.3940e+00 -2.4661e+00 -1.6953e+00 -1.5938e+00 +2.8191e+00 +1.1768e-01 -4.2552e+00 +5.5692e-01 -1.3408e-01 +4.8291e-01 +1.8747e+00 -1.1271e-01 -2.4512e+00 +3.9817e-01 +3.5402e+00 +2.4995e+00 -1.1048e+00 +8.5171e-01 -2.9885e+00 -1.1927e+00
124 +4.316724843e+02 +4.316724843e+02 +1.115882484e+03 +1.115882484e+03 -1.2981e+00 +7.6823e-02 -7.9732e-01 -5.5299e-01 +1.1471e+00 +2.3133e-01 -4.7266e+00 +3.4106e-01 +1.6057e+00 -1.9068e-01 -1.1788e+00 -8.5371e-01 -2.6144e-01 +4.8197e-01 +2.1011e+00 +1.2071e+00 -5.4623e-01 +4.8855e-01 -3.8884e+00 +8.6580e-01
129 +4.250536744e+02 +4.250536744e+02 +1.109263674e+03 +1.109263674e+03 -1.2202e+00 -1.2045e+00 -1.7821e+00 -1.4892e+00 +1.6019e+00 +7.9547e-01 -3.4857e+00 -1.1962e-01 +1.6352e+00 +1.1607e+00 -1.8773e-01 -9.4009e-01 -1.1121e+00 +3.7456e-01 +2.6580e+00 +4.0762e+00 -1.3418e+00 -8.9944e-01 -5.9754e+00 +2.2053e+00
137 +3.861932230e+02 +3.861932230e+02 +1.070403223e+03 +1.070403223e+03 -1.6188e+00 -1.4076e+00 -1.2604e+00 -9.7721e-01 +1.3292e+00 +4.7711e-01 -1.8208e+00 -1.0196e-01 +1.8795e+00 +1.8998e+00 -1.5327e-01 -2.0572e+00 -6.3772e-01 +8.8252e-02 +2.6602e+00 +4.0450e+00 -1.8888e+00 -6.3667e-01 -5.3397e+00 +1.9220e+00
157 +3.268451803e+02 +3.268451803e+02 +1.011055180e+03 +1.011055180e+03 -2.3498e+00 -1.7528e+00 -2.3025e+00 -7.7793e-01 +5.7770e-01 +1.2424e+00 -2.3396e+00 +4.8143e-01 +3.7190e+00 +6.6142e-01 -1.8671e-01 +1.0937e+00 -1.4508e+00 +3.0249e-01 +2.1678e+00 +4.1437e+00 -3.2052e+00 +3.8430e-01 -4.0612e+00 +4.0526e+00
172 +3.205224192e+02 +3.205224192e+02 +1.004732419e+03 +1.004732419e+03 -1.7464e+00 -1.4445e+00 -2.4091e+00 -3.8624e-01 +1.4716e+00 +1.2670e+00 -2.0273e+00 +8.3216e-01 +4.3610e+00 +1.1135e+00 -1.6672e+00 +1.9805e+00 -1.3727e+00 +1.4308e+00 +3.7000e+00 +3.5020e+00 -2.0512e+00 -7.1550e-01 -3.1330e+00 +4.2879e+00
186 +2.997070679e+02 +2.997070679e+02 +9.839170679e+02 +9.839170679e+02 -1.6958e+00 -1.3954e+00 -3.2360e+00 +1.9761e-01 +1.6280e+00 +1.0227e+00 -2.7996e+00 +6.7246e-01 +5.1715e+00 +8.8314e-01 -1.4427e+00 +1.8455e+00 -2.4589e+00 +4.1654e-01 +3.5421e+00 +3.6530e+00 -1.7849e+00 -8.0594e-01 -2.9156e+00 +3.9892e+00
213 +2.879256503e+02 +2.879256503e+02 +9.721356503e+02 +9.721356503e+02 -1.1533e+00 -1.7221e+00 -2.4862e+00 -4.8655e-01 +1.1412e+00 +1.3410e+00 -4.2205e+00 -4.7354e-01 +4.0246e+00 +1.4817e+00 -1.3360e+00 -4.0865e-01 -2.4782e+00 +1.0097e+00 +3.5718e+00 +4.9948e+00 -2.0019e+00 +2.5294e-01 -1.3978e+00 +3.8245e+00
216 +2.706611519e+02 +2.706611519e+02 +9.548711519e+02 +9.548711519e+02 -2.2724e+00 -1.0135e+00 -2.7064e+00 +9.5072e-01 -3.2973e-01 +1.9952e+00 -3.9430e+00 -1.4584e+00 +4.2364e+00 +1.1716e+00 -1.8099e+00 -5.4097e-01 -2.8031e+00 +1.0488e+00 +4.3791e+00 +3.9117e+00 -2.3266e+00 +2.1413e-01 -2.6608e+00 +4.2067e+00
233 +2.658014969e+02 +2.658014969e+02 +9.500114969e+02 +9.500114969e+02 -1.0496e+00 -3.1779e-01 -1.9835e+00 +1.7847e-01 +3.2103e-01 +2.7068e+00 -2.3275e+00 -1.5035e+00 +4.5021e+00 +1.7015e+00 -1.8811e+00 -1.6659e+00 -3.0542e+00 +7.4152e-01 +3.6677e+00 +3.1903e+00 -3.3705e+00 +8.7841e-01 -2.3725e+00 +4.6225e+00
252 +2.576613570e+02 +2.576613570e+02 +9.418713570e+02 +9.418713570e+02 -1.5662e+00 -6.2950e-01 -1.7094e+00 -4.8142e-01 +2.2238e-01 +2.1703e+00 -1.9846e+00 -3.7241e-01 +4.0457e+00 +1.6355e+00 -9.4106e-01 -2.0490e+00 -3.1526e+00 +6.5635e-01 +2.6576e+00 +2.3775e+00 -1.8716e+00 -5.6433e-01 -1.1331e+00 +3.5015e+00
270 +2.391511936e+02 +2.391511936e+02 +9.233611936e+02 +9.233611936e+02 -1.8014e+00 -9.9992e-01 -1.9015e+00 -2.0253e-02 +1.0958e+00 +1.9651e+00 -2.1769e+00 -1.1266e-01 +3.2685e+00 +1.7603e+00 -4.1179e-01 -1.9371e+00 -2.9579e+00 +9.7837e-02 +3.1365e+00 +2.6375e+00 -1.3435e+00 -3.1135e-01 -1.0549e+00 +3.1132e+00
291 +2.343723558e+02 +2.343723558e+02 +9.185823558e+02 +9.185823558e+02 -2.3122e+00 -8.2831e-01 -3.0485e+00 +9.2432e-01 +1.0891e+00 +2.0940e+00 -3.0488e+00 +1.2828e+00 +4.4130e+00 +2.5945e+00 -1.2557e+00 -1.8625e+00 -2.4503e+00 +7.8246e-01 +3.2200e+00 +1.6623e+00 -1.2537e+00 +3.0208e-01 -1.9069e+00 +2.9346e+00
488 +2.046829223e+02 +2.046829223e+02 +8.888929223e+02 +8.888929223e+02 -2.0219e+00 -9.8932e-01 -2.6026e+00 +1.0421e+00 +1.0806e+00 +2.4753e+00 -2.6969e+00 +4.1290e-01 +2.8679e+00 +2.6318e+00 -1.7043e+00 -1.5028e+00 -2.5461e+00 +7.1032e-01 +3.0811e+00 +3.3076e+00 -2.2484e+00 -6.9700e-01 -1.6203e+00 +4.2254e+00
509 +1.632981002e+02 +1.632981002e+02 +8.475081002e+02 +8.475081002e+02 -1.5395e+00 -9.7554e-01 -2.5610e+00 +8.9495e-01 +5.9212e-01 +2.1047e+00 -2.7576e+00 +6.7215e-01 +2.8243e+00 +1.9672e+00 -1.9892e+00 -1.9799e+00 -2.1830e+00 +1.1535e+00 +2.3622e+00 +3.0743e+00 -2.4841e+00 -1.3407e+00 -1.4816e+00 +4.3490e+00
734 +1.616688493e+02 +1.616688493e+02 +8.458788493e+02 +8.458788493e+02 -8.7467e-01 -2.0305e+00 -2.6736e+00 +8.9535e-01 +1.1934e+00 +2.5413e+00 -1.7320e+00 +1.8872e+00 +3.2722e+00 +2.3025e+00 -8.1344e-01 -1.4865e+00 -2.4634e+00 +2.0160e+00 +2.1554e+00 +2.4491e+00 -2.4693e+00 +4.0391e-02 -1.9275e+00 +3.7277e+00
1436 +1.569115371e+02 +1.569115371e+02 +8.411215371e+02 +8.411215371e+02 -1.6320e+00 -2.1267e+00 -2.8484e+00 +8.3655e-01 +1.4290e+00 +1.8844e+00 -2.2166e+00 +1.0291e+00 +3.2416e+00 +2.6322e+00 -4.6934e-01 -1.0625e+00 -2.1761e+00 +1.0450e+00 +2.1816e+00 +2.1724e+00 -1.7277e+00 -1.1980e-02 -1.9423e+00 +3.7965e+00
1450 +1.469874433e+02 +1.469874433e+02 +8.311974433e+02 +8.311974433e+02 -1.6962e+00 -2.1242e+00 -2.7758e+00 +7.9976e-01 +1.5282e+00 +1.8712e+00 -2.3274e+00 +8.4371e-01 +3.2146e+00 +2.6658e+00 -4.3896e-01 -1.1600e+00 -2.1766e+00 +1.0829e+00 +2.2318e+00 +2.0889e+00 -1.6952e+00 +1.0077e-01 -1.9617e+00 +3.8425e+00
1604 +1.263157787e+02 +1.263157787e+02 +8.105257787e+02 +8.105257787e+02 -1.3822e+00 -1.9929e+00 -2.8283e+00 +9.4100e-01 +1.5185e+00 +2.0182e+00 -2.2062e+00 +1.2591e+00 +3.4408e+00 +2.8748e+00 -5.7164e-01 -1.0789e+00 -2.3770e+00 +1.1773e+00 +2.0907e+00 +2.3863e+00 -1.7071e+00 -9.2579e-02 -1.7544e+00 +3.7818e+00
1620 +1.226646817e+02 +1.226646817e+02 +8.068746817e+02 +8.068746817e+02 -1.4709e+00 -1.9709e+00 -2.8318e+00 +8.8708e-01 +1.5629e+00 +1.9853e+00 -2.2096e+00 +1.2685e+00 +3.3876e+00 +2.7849e+00 -6.3231e-01 -1.1615e+00 -2.3444e+00 +1.1700e+00 +2.0472e+00 +2.3792e+00 -1.7680e+00 -6.1910e-02 -1.7605e+00 +3.8497e+00
1759 +1.169310522e+02 +1.169310522e+02 +8.011410522e+02 +8.011410522e+02 -1.4854e+00 -1.9601e+00 -2.9800e+00 +8.6423e-01 +1.4892e+00 +1.9697e+00 -2.1572e+00 +1.0585e+00 +3.4069e+00 +2.7944e+00 -6.2783e-01 -1.1106e+00 -2.2126e+00 +1.0728e+00 +2.1785e+00 +2.2593e+00 -1.6788e+00 -3.1488e-02 -1.6729e+00 +3.6816e+00
1835 +1.093924838e+02 +1.093924838e+02 +7.936024838e+02 +7.936024838e+02 -1.4904e+00 -2.0107e+00 -2.9010e+00 +9.0864e-01 +1.4802e+00 +1.9694e+00 -2.1843e+00 +1.0018e+00 +3.3501e+00 +2.8035e+00 -6.0072e-01 -1.1675e+00 -2.1552e+00 +1.0623e+00 +2.1809e+00 +2.2761e+00 -1.7215e+00 -4.2524e-02 -1.7040e+00 +3.7136e+00
1851 +1.060066466e+02 +1.060066466e+02 +7.902166466e+02 +7.902166466e+02 -1.4826e+00 -2.0438e+00 -2.9258e+00 +9.3443e-01 +1.4829e+00 +2.0054e+00 -2.1460e+00 +9.8208e-01 +3.3506e+00 +2.7953e+00 -6.3966e-01 -1.1684e+00 -2.1310e+00 +1.0633e+00 +2.1739e+00 +2.2138e+00 -1.7271e+00 -4.0448e-02 -1.7006e+00 +3.7005e+00
1948 +1.040390322e+02 +1.040390322e+02 +7.882490322e+02 +7.882490322e+02 -1.5556e+00 -1.9987e+00 -2.9499e+00 +9.3480e-01 +1.4786e+00 +1.9854e+00 -2.1441e+00 +9.8538e-01 +3.3920e+00 +2.8008e+00 -6.1944e-01 -1.1830e+00 -2.1501e+00 +1.0406e+00 +2.1120e+00 +2.2691e+00 -1.7012e+00 -1.2218e-02 -1.7034e+00 +3.6830e+00
1954 +1.016653130e+02 +1.016653130e+02 +7.858753130e+02 +7.858753130e+02 -1.5357e+00 -2.0061e+00 -2.9346e+00 +9.4569e-01 +1.4757e+00 +1.9810e+00 -2.1611e+00 +1.0132e+00 +3.4107e+00 +2.8288e+00 -6.1912e-01 -1.1467e+00 -2.1563e+00 +1.0320e+00 +2.1231e+00 +2.2587e+00 -1.6971e+00 -5.0867e-02 -1.7085e+00 +3.6812e+00
1998 +9.995428562e+01 +9.995428562e+01 +7.841642856e+02 +7.841642856e+02 -1.5721e+00 -1.9901e+00 -2.9820e+00 +9.5433e-01 +1.4404e+00 +1.9548e+00 -2.1164e+00 +9.8419e-01 +3.4686e+00 +2.8607e+00 -6.8483e-01 -1.1433e+00 -2.1441e+00 +1.0406e+00 +2.0640e+00 +2.2287e+00 -1.7327e+00 -3.1108e-02 -1.6628e+00 +3.6939e+00
2057 +9.676292139e+01 +9.676292139e+01 +7.809729214e+02 +7.809729214e+02 -1.5554e+00 -2.0152e+00 -2.9842e+00 +9.4976e-01 +1.4471e+00 +1.9317e+00 -2.0777e+00 +1.0195e+00 +3.4697e+00 +2.8760e+00 -6.7892e-01 -1.1834e+00 -2.1263e+00 +1.0711e+00 +2.0923e+00 +2.2641e+00 -1.7440e+00 -4.9410e-02 -1.7060e+00 +3.6766e+00
2172 +9.461201915e+01 +9.461201915e+01 +7.788220191e+02 +7.788220191e+02 -1.5194e+00 -1.9856e+00 -2.9643e+00 +9.5821e-01 +1.4609e+00 +1.9708e+00 -2.0806e+00 +9.8025e-01 +3.4534e+00 +2.8200e+00 -6.8916e-01 -1.1615e+00 -2.1368e+00 +1.0279e+00 +2.1116e+00 +2.2397e+00 -1.7355e+00 -9.9761e-02 -1.6884e+00 +3.7042e+00
2230 +9.307001433e+01 +9.307001433e+01 +7.772800143e+02 +7.772800143e+02 -1.5166e+00 -1.9959e+00 -2.9519e+00 +9.6996e-01 +1.4377e+00 +1.9645e+00 -2.1089e+00 +9.8088e-01 +3.4593e+00 +2.7859e+00 -6.8449e-01 -1.1804e+00 -2.1258e+00 +1.0166e+00 +2.0852e+00 +2.2455e+00 -1.7539e+00 -1.1231e-01 -1.6951e+00 +3.6941e+00
